id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,gvi,gvi_percent,blend_image_path
955390978809760,1682244068395,198.2898313999176,223349379632335,False,uIbU82tPE6hRJiVkTLpBeo,55.30662417411804,25.242352370539805,,0.0049106780966277,0.49106780966276997,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_10/955390978809760_blend.png
506909210482714,1590390724500,133.25763456999,104723918435539,False,6CcpA2s3-dpflQRLOT5fMg,55.31335651874542,25.248689153539075,,0.0150260925292968,1.50260925292968,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_3/506909210482714_blend.png
335367741457739,1496322895000,113.02818483195,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.30725181102753,25.252313489572288,1805883732926354.0,0.0077446831597222,0.77446831597222,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_4/335367741457739_blend.png
885715077343145,1767269194976,81.0,106609934906640,False,ZVnDpUMt7bzF9LCAEHf0Ia,55.30607700347901,25.253880605400937,,0.0031153361002604,0.31153361002604,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/885715077343145_blend.png
1716473455207653,1590390315500,16.674437586772,104723918435539,False,RIhcLjBWAC_7vtpPA1WavA,55.309048891067505,25.2492228644293,,0.0862325032552083,8.62325032552083,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_10/1716473455207653_blend.png
1548080392972051,1767256013956,65.0,106609934906640,False,kO0Qw2TH5RNugaBDP8snoW,55.30166208744049,25.25016898251782,,0.0130907694498697,1.30907694498697,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/1548080392972051_blend.png
199472506170748,1682244067382,198.289856672287,223349379632335,False,uIbU82tPE6hRJiVkTLpBeo,55.30667245388031,25.242502788053955,,0.0026522981517509,0.26522981517509,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_11/199472506170748_blend.png
821265069910597,1715514354841,238.35398530960083,106609934906640,False,mM4W7RtJqPdZoI3D56ACgi,55.2979177236557,25.23857246285461,,0.0002670288085937,0.02670288085937,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/821265069910597_blend.png
249599343576634,1496323178000,284.93969337669,111480967750226,False,DFLvdLzYvX7MUyyQbUrcdw,55.3086519241333,25.248359221997887,1805883732926354.0,0.1550801595052083,15.508015950520829,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_4/249599343576634_blend.png
293508869149901,1533881186418,208.42967224121,105455461693813,False,ixsdv0zglcb5tmqc27vqvk,55.29717206954956,25.24269687489391,492619558525608.0,0.0054105122884114,0.54105122884114,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_8/293508869149901_blend.png
2914370752168388,1496322049000,20.057334105121,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.304832458496094,25.24469595130604,1805883732926354.0,0.0152333577473958,1.52333577473958,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_4/2914370752168388_blend.png
929385904462097,1496323660000,39.288904806915,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.31316876411438,25.248936601606985,1805883732926354.0,0.0011037190755208,0.11037190755208001,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_9/929385904462097_blend.png
132540422250075,1496116439000,126.63828588728,111480967750226,False,tc5vtRsaGaBoNm13fMhsjg,55.31387150287628,25.247553797119338,1805883732926354.0,0.0177408854166666,1.7740885416666599,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_10/132540422250075_blend.png
138171921577145,1496323577000,54.763693746839,111480967750226,False,OMEAegpDD5Rd75ueJEXgXg,55.30999302864075,25.251590571740948,1805883732926354.0,0.0309685601128472,3.09685601128472,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_7/138171921577145_blend.png
552367907644445,1732961980899,106.0,106609934906640,False,6N9wsKZQEPv2gncUqpfYlb,55.308045744895935,25.25296362676636,,0.0066324869791666,0.66324869791666,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_6/552367907644445_blend.png
1109351116243127,1590390298000,16.46358870141,104723918435539,False,RIhcLjBWAC_7vtpPA1WavA,55.30823349952698,25.24678233093418,,0.1093788146972656,10.937881469726559,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_1/1109351116243127_blend.png
4095876807159830,1534150909919,326.36364746094,105455461693813,False,vfrWd1OORnKIv5p4a7HjFA,55.30170500278473,25.23671885797799,492619558525608.0,0.0025711059570312,0.25711059570312,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_11/4095876807159830_blend.png
444487074733284,1713713515611,154.35255765914917,106609934906640,False,IuTGVnNOCcFzf475tRjAqS,55.30983209609985,25.252177639569837,,0.0071055094401041,0.71055094401041,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_10/444487074733284_blend.png
394012418312901,1496322960000,65.454920555024,111480967750226,False,DFLvdLzYvX7MUyyQbUrcdw,55.30942976474762,25.251784644064415,1805883732926354.0,0.0176035563151041,1.7603556315104099,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_1/394012418312901_blend.png
484140413360181,1645963230618,310.69312910870315,104723918435539,False,USveYpf1Lcg9umrkb4X8VM,55.296319127082825,25.239445879438435,,0.0015640258789062,0.15640258789062,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_3/484140413360181_blend.png
2612561832369930,1496322224000,186.51866776317,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30294954776764,25.245535359510143,1805883732926354.0,0.0271792941623263,2.71792941623263,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_10/2612561832369930_blend.png
241435081084421,1496292064000,26.795392483762,111480967750226,False,JLhia0sxlvAfmlq8LgiWrg,55.29966115951538,25.247238418453193,1805883732926354.0,0.0006442599826388,0.06442599826388,/Users/makotoinoue/work/notebooks/uob/zensvi/data/segmentation/images/batch_2/241435081084421_blend.png
