id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,svf,gvi,svf_percent,gvi_percent,lst,ndvi,ndbi,lst_norm,gvi_norm,ndvi_norm,svf_norm,priority_score,priority_level
875619012987004,1590390295000,15.308281764091,104723918435539,False,RIhcLjBWAC_7vtpPA1WavA,55.30815839767456,25.246534878478712,,0.3752721150716145,0.1736348470052083,37.527211507161454,17.36348470052083,50.20490921000001,0.1972774267196655,-0.0485191568732261,0.6004648760330563,0.7327915495824104,0.5672995619388344,0.5117223465847318,0.6136021021843018,High
198484858762389,1591514680000,199.89015304925,104723918435539,False,SbrYlPyxCVbME-X7D0UQWQ,55.3069406747818,25.24366730444399,,0.3749351501464844,0.1133944193522135,37.49351501464844,11.33944193522135,50.37239219000003,0.2380324006080627,0.0128834247589111,0.6257747933884309,0.8254968416603397,0.4922474247529278,0.511262850712392,0.6318230403279017,High
947002676974310,1713713575500,161.35142064094543,106609934906640,False,IuTGVnNOCcFzf475tRjAqS,55.31394124031067,25.248247627303257,,,0.0001678466796875,0.0,0.01678466796875,50.57747339000002,0.0561997704207897,0.1624384373426437,0.6567665289256205,0.9997436539680801,0.8271004795741616,,,
759505011385005,1496323308000,123.91445089405,111480967750226,False,DFLvdLzYvX7MUyyQbUrcdw,55.3106689453125,25.24498222411971,1805883732926354.0,0.0006137424045138,,0.06137424045138,0.0,49.31451500000003,0.0049116406589746,0.062468234449625,0.46590909090909105,,0.9215499021509774,0.0008265145879823567,,
507724773748614,1496322560000,104.50691241088,111480967750226,False,wEGgAzW5CIJ6tC0jp2VEVQ,55.30692458152771,25.245928375231088,1805883732926354.0,0.1729651557074653,,17.29651557074653,0.0,49.51276016000003,0.0554569587111473,0.2035669386386871,0.49586776859504156,,0.828468401106587,0.23585027254752028,,
3795666527197288,1496321513000,1.8868092222908,111480967750226,False,hV5bl4CmD45odw60xPTCvA,55.30463933944702,25.238795669911937,1805883732926354.0,0.2022332085503472,0.0019175211588541,20.22332085503472,0.19175211588541,51.787452470000034,0.0130932899191975,-0.0121284984052181,0.8396177685950449,0.9970510422129513,0.9064830230906025,0.2757611014491748,0.8077706378267525,Critical
1328715227500882,1496322958000,62.523099561281,111480967750226,False,DFLvdLzYvX7MUyyQbUrcdw,55.30937612056732,25.251876828309463,1805883732926354.0,0.4444953070746528,0.0268707275390625,44.44953070746528,2.68707275390625,51.77378039000001,0.0251968502998352,0.0338428281247615,0.8375516528925624,0.9586500152633515,0.884193766407159,0.6061172483190832,0.8424395055021572,Critical
207894371147102,1590390719500,79.727107551817,104723918435539,False,6CcpA2s3-dpflQRLOT5fMg,55.31313121318817,25.24879104398103,,0.5314013163248698,0.0295092264811197,53.14013163248698,2.9509226481119697,50.46296972000002,0.0297156684100627,0.0368966795504093,0.6394628099173552,0.9545895723913368,0.8758721574262363,0.7246249906800365,0.778300697152029,Critical
916678102467190,1591514599500,19.972276616362,104723918435539,False,SbrYlPyxCVbME-X7D0UQWQ,55.30545473098755,25.24168276773375,,0.3784230550130208,0.0342445373535156,37.84230550130208,3.42445373535156,50.84578796000005,0.0029769476968795,0.1121238842606544,0.6973140495867822,0.9473023004610315,0.9251127271941584,0.5160190664777821,0.7781766003604698,Critical
1237260553372365,1590390283000,84.173300665161,104723918435539,False,RIhcLjBWAC_7vtpPA1WavA,55.308018922805786,25.246350501811705,,0.5709813435872396,0.0481160481770833,57.09813435872396,4.81160481770833,50.79793568000002,0.1437825560569763,0.0460541695356369,0.6900826446281001,0.9259551335738943,0.6658127982057211,0.7785975492397512,0.7574740332718204,Critical
