shade_06,shade_08,shade_10,shade_12,shade_14,shade_16,shade_18,shade_avg,length,mid_lat,mid_lon
0.0,0.7134,0.9016,0.9992,0.4332,1.0,0.0,0.5781999999999999,45.928,25.25026295,55.30259325
0.0,0.9115,1.0,0.9605,0.0552,0.9704,0.0,0.5568000000000001,165.11,25.249530794227667,55.30202948287745
0.0,0.0,0.7015,0.7751,0.8162,1.0,0.0,0.4704,59.985,25.24995023623956,55.30276402882421
0.0,0.0679,0.0,0.0,0.0,0.7105,0.0,0.1112,32.562,25.250884152627158,55.30222189936525
0.0,1.0,0.5203,0.0501,0.0,0.2981,0.0,0.26692857142857146,57.368,25.251238504932342,55.302347243404036
0.0,0.2493,0.2029,0.0,0.0,1.0,0.0,0.20745714285714284,46.118,25.25084671136727,55.30207003276297
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.42857142857142855,6.589,25.25064245,55.3019372
0.0,0.3183,0.5555,0.0,0.0,0.4677,0.0,0.19164285714285714,36.66,25.250728671823126,55.302121443681195
0.0,0.0043,0.1613,0.1424,0.7111,0.7394,0.0,0.25121428571428567,122.438,25.25108615,55.308553
0.0,0.0011,0.0,0.0846,0.2485,1.0,0.0,0.19060000000000002,98.92,25.251673556792145,55.30805560604172
0.0,1.0,0.7599,0.0,0.0,0.4847,0.0,0.32065714285714286,47.669,25.251039998142698,55.30790500584149
0.0,0.8014,0.0,0.0,0.0,1.0,0.0,0.25734285714285715,12.271,25.25090975,55.3091937
0.0,0.9737,0.0,0.0,0.0,0.7233,0.0,0.24242857142857144,68.255,25.2505981,55.30915865
0.0,0.6623,0.0,0.0,0.0,0.2602,0.0,0.13178571428571428,94.207,25.25130292428429,55.30936865547468
0.0,1.0,0.2732,0.2732,0.2732,1.0,0.0,0.40280000000000005,10.024,25.24816455,55.3085058
0.0,0.4856,0.1782,0.1778,0.1791,0.7218,0.0,0.24892857142857142,131.238,25.248776850515863,55.30869331188833
0.0,0.5078,0.1668,0.1692,0.1684,0.643,0.0,0.23645714285714287,126.739,25.248747915271238,55.30858385729556
0.0,1.0,0.6733,0.7934,0.7536,1.0,0.0,0.6029,69.414,25.24635285,55.30416315
0.0,1.0,1.0,0.6737,0.0,1.0,0.0,0.5248142857142858,20.195,25.24636665,55.30379145000001
0.0,0.3459,0.5917,0.1001,0.8265,1.0,0.0,0.40917142857142863,23.212,25.246528809625293,55.30377976789838
0.0,0.6253,0.1193,0.0,0.0,0.6266,0.0,0.19588571428571427,75.416,25.24664985,55.30435055
0.0,1.0,1.0,0.5933,0.0,0.0067,0.0,0.37142857142857144,20.914,25.2466397,55.3047477
0.0,1.0,0.4618,0.0,0.0,1.0,0.0,0.3516857142857143,19.641,25.246476276493663,55.30471029351794
0.0,1.0,0.8602,0.948,0.9107,0.8656,0.0,0.6549285714285713,118.547,25.246581870813255,55.305352938993465
