lat,lon,dist_to_green_m
25.249887573804955,55.30121147632599,31.244051274362818
25.244812401345527,55.306575894355774,114.92681930469938
25.24747616552365,55.31365692615509,92.47300651779287
25.252114566302765,55.31035244464874,41.24393642763033
25.25272103866807,55.30285835266113,65.78656865787603
25.251144204220267,55.30224144458771,63.05124759608182
25.245457726624775,55.30922591686249,153.12328414852064
25.24821851562693,55.30870020389557,31.485478731909346
25.24796621413985,55.30011713504791,163.92806538054515
25.24494340750651,55.31057238578797,99.26052226676858
25.25117331519553,55.30809938907623,122.84278627673325
25.244797845096684,55.306575894355774,115.01298011600704
25.252643410374276,55.308807492256165,58.26699094487832
25.248034141514836,55.31391978263855,31.892445099637794
25.246539730492486,55.308061838150024,38.24065497406814
25.248169996150864,55.3069406747818,130.30281228950147
25.23592791326189,55.3046715259552,13.550476671969848
25.247160786655986,55.30659735202789,144.31969194723493
25.250993797403623,55.30883967876434,40.0863576546635
25.252250416375745,55.31014323234558,39.037370450870604
25.24567606898843,55.306828022003174,101.54569430306513
25.246544582506075,55.29937148094177,60.20514434380396
25.244700803393243,55.306071639060974,125.20972910500433
25.24793225043813,55.314509868621826,18.08897024668129
25.253618612211724,55.30347526073456,11.396620916307944
25.24520056733776,55.30444085597992,113.36188429457167
25.239989335478484,55.2969628572464,248.5909248031856
25.243473219153927,55.30441403388977,57.45799375157697
25.2454383183957,55.30361473560333,65.92705130004535
25.25345850498455,55.30747175216675,13.614789403730647
25.25098409373166,55.308807492256165,42.52033012122352
25.23582601203468,55.3046715259552,14.03730482215895
25.25478787374479,55.30444622039795,160.67876044930006
25.24678718293808,55.30389368534088,170.6503215535362
25.2363791890985,55.30237019062042,75.73499857652097
25.24030958522133,55.296818017959595,216.03558837957573
25.24131399939563,55.296549797058105,129.788430241409
25.249057899495384,55.313029289245605,57.98910270107637
25.23800473870948,55.29895305633545,121.99288829308963
25.247786691608862,55.31411826610565,44.45702064284487
25.24702978288566,55.303791761398315,144.64587643422908
25.24278906603429,55.30418336391449,61.295453771642
25.24723356646733,55.29967725276947,80.39411463851766
25.24044059623654,55.30268669128418,204.62408129309478
25.238819931523935,55.2974134683609,157.21269565944297
25.246694994830975,55.30015468597412,132.20813574991928
25.25051831656488,55.31209588050842,28.776735612556283
25.24196904764581,55.30393123626709,108.51420072643334
25.246544582506075,55.3046178817749,225.7466757965408
25.242585274998817,55.30420482158661,59.000634661437005
25.236335517316576,55.30373275279999,86.7253330685501
25.246554286532657,55.302815437316895,141.1644269999365
25.240469709776303,55.297585129737854,278.0558661082006
25.246665882782622,55.30041217803955,160.8904708688729
25.252687076295643,55.30321776866913,79.51316778390284
25.246340797768852,55.29941439628601,80.52384368155505
25.24884441513079,55.31323850154877,49.36847721793793
25.248223367573445,55.31395733356476,14.526438559637022
25.245181159067613,55.304017066955566,69.63912743242835
25.25295877500912,55.30592679977417,46.87196172121615
25.250523168419576,55.31166136264801,62.849330337125366
25.247364570017908,55.31357645988464,82.6583473119392
25.25147898001454,55.31109273433685,32.11527727640126
25.239824358008903,55.298550724983215,283.8085317405587
25.24595748745614,55.30136168003082,247.05884833939274
25.24433204421338,55.30082523822784,106.52174462335849
25.238446302162643,55.30270278453827,93.52998144417569
25.24796621413985,55.30011713504791,163.92806538054515
25.24729664226857,55.29971480369568,86.6407279633528
25.23713616415914,55.30368447303772,140.12438549690424
25.23691780645234,55.302536487579346,135.48223920121896
25.247383977939307,55.30408143997192,154.70420889884736
25.251008352910148,55.30785799026489,144.070764022021
25.239067399689375,55.29693067073822,182.28835589894464
25.24453098022576,55.306549072265625,123.32472846769708
25.24332280284092,55.30442476272583,44.911865111780756
25.24180892506624,55.3007447719574,105.78898117350927
25.243201499227084,55.306795835494995,89.48439871858429
25.24049882330911,55.30624330043793,72.08932630633036
25.24420103739328,55.30887186527252,33.461467410986295
25.238344403046582,55.30448913574219,5.920201991508204
25.240275619379517,55.30512750148773,132.49098426433636
25.242711431394422,55.30675828456879,74.61965189403678
25.242240770328337,55.304027795791626,84.64827387782557
25.241833186076732,55.303062200546265,154.2148769953162
25.24088700307982,55.3062379360199,77.62241663150068
25.24468139504326,55.30662953853607,110.64676212916312
25.240940377701364,55.30524551868439,80.69348383825529
25.24145471376194,55.30538499355316,46.28099113420941
25.24274539655545,55.2999883890152,126.06008198737905
25.24186715148323,55.30666708946228,94.17977398978539
25.240566754858477,55.306050181388855,93.72404237694946
25.244472755085113,55.30714988708496,66.79265327014124
25.24230870090402,55.30485928058624,27.63439938651049
25.244220445819977,55.307262539863586,80.83399498796533
25.243439254196304,55.30686557292938,102.88631202121361
25.244162220530555,55.29799818992615,97.90090015006994
25.244448494601613,55.3071928024292,65.08588822924152
25.238116342810656,55.30441403388977,30.937885565704242
25.24345866274469,55.30700504779816,96.12368971977554
25.2394701409206,55.296286940574646,193.47137028383696
25.241236363813428,55.306286215782166,85.34530338468097
25.243924466975827,55.30725181102753,87.30147775808736
25.243191794932756,55.30002057552338,85.55384664432239
25.248761932434917,55.309783816337585,98.36522472377375
25.243934171211663,55.30624330043793,60.088063397089634
25.24318209063763,55.306790471076965,88.64876300591052
25.237558321280066,55.299789905548096,38.04319969380903
25.242347518358812,55.306527614593506,93.49534020231236
25.239431322546793,55.296345949172974,190.72575945498025
25.23833955070559,55.29838979244232,125.70449994808402
25.238960648777834,55.30298173427582,128.74935862758838
25.24188656028268,55.30049800872803,131.80364580980438
25.242376631441772,55.30571758747101,11.3225595441635
25.242842439820464,55.30421555042267,57.90468079711413
25.242221361585436,55.30564248561859,23.722612741933368
25.24625346134829,55.30443549156189,187.64270272097784
25.241420748240177,55.30634522438049,90.7074378022243
25.24129944272775,55.30364692211151,155.05926978735823
25.243240316396697,55.29760122299194,112.90381770201182
25.250309686629834,55.31188130378723,61.99698987266212
25.2444679029888,55.30716061592102,66.23913933423162
25.24721901050853,55.307332277297974,63.19735444559447
25.241182989321914,55.30437648296356,85.38511144787464
25.246442690180203,55.310293436050415,140.945976084355
25.25274529749969,55.30860364437103,42.13525004618464
25.247956510226047,55.314542055130005,15.382472067400862
25.242386335801218,55.30665099620819,93.45025788888273
25.23856761052272,55.29814839363098,141.62334157741353
25.247107414766617,55.30834078788757,19.846158874381416
25.244390269421473,55.30636668205261,106.82676754896313
25.24523453180308,55.3041672706604,87.06433945823353
25.250712390601393,55.309569239616394,29.273477829976805
25.241265477162557,55.301785469055176,80.78212230457909
25.24800502978735,55.314509868621826,10.092795760729981
25.253278990569797,55.30722498893738,33.50901989467398
25.251590571740948,55.30999302864075,21.268033585800534
25.247835211238012,55.314064621925354,40.38900380050664
25.24841744527616,55.30034780502319,123.53418986188288
25.244904590880935,55.30750393867493,12.772077277228274
25.248863822815792,55.31012713909149,132.063757215508
25.2407171745827,55.29873311519623,349.0557816554789
25.251590571740948,55.30998766422272,21.408241540445133
25.24448245927715,55.30713379383087,67.49409559210591
25.245195715270498,55.30665636062622,106.12385477367592
25.244366008921503,55.30471444129944,72.36962452831261
25.239635118871007,55.29702186584473,240.3864313631158
25.244254410559265,55.30742347240448,70.37980973330073
25.242949187322424,55.30683875083923,71.08200064862098
25.2513964991074,55.30967116355896,53.39164478511707
25.25050861285493,55.30915081501007,18.483315015023884
25.250290279175783,55.3118759393692,63.93660325636391
25.251648793470537,55.3101646900177,20.22419692564094
25.252337748485317,55.31023979187012,24.602241245414817
25.23703426394478,55.30388832092285,114.83466033528796
25.24426411476874,55.30462324619293,68.2303612851901
25.23940706105688,55.29637277126312,188.8623292427982
25.241008309003945,55.302300453186035,128.43242887140087
25.2410713880366,55.304821729660034,64.88199631886938
25.246549434519466,55.30807256698608,39.60692713784006
25.243385880672264,55.30437111854553,53.991536512050075
25.24139648714737,55.30385076999664,130.64195065614192
25.25484124225983,55.30420482158661,153.21810624859128
25.2401494604554,55.29563784599304,132.33304358973928
25.24986331440263,55.312288999557495,59.07480418517808
25.252677372758924,55.30669927597046,23.63185490174973
25.24565180874515,55.30278325080872,104.81232165790088
25.24492399919528,55.31063675880432,93.32410678658778
25.240421187206167,55.29925346374512,304.17019426789767
25.235462078383023,55.30462861061096,34.65687779610932
25.24186229928289,55.300551652908325,126.13501583352021
25.250823983032006,55.31141996383667,58.28385303142725
25.23749524042414,55.3022575378418,118.07862951892325
25.235530012747375,55.30459642410278,30.71174714618812
25.24404091775463,55.30458569526672,53.22740102869285
25.238257060879135,55.29870629310608,133.57327443461682
25.241818629471027,55.303915143013,120.14981907842673
25.245307312768247,55.30419945716858,94.21284679271298
25.25255122671099,55.30274033546448,46.05926769031868
25.251527498169057,55.310786962509155,25.9661815286049
25.23880052223474,55.30248284339905,70.72319634238427
25.235384439062983,55.30449450016022,37.151256656766584
25.24723356646733,55.29967725276947,80.39411463851766
25.235180635611982,55.30445158481598,51.521202992970515
25.247437349707184,55.31363010406494,88.85576408575886
25.237155573714105,55.30187666416168,132.44705322123235
25.24181377726873,55.29690384864807,140.81350658959687
25.24658339860775,55.3046715259552,232.66603510866332
25.239445879438435,55.296324491500854,191.73929858320946
25.24657854659571,55.30459105968475,227.24606868925275
25.244846365919344,55.3066349029541,108.26466595862323
25.241386782708872,55.3027617931366,137.13191688103183
25.246369909895098,55.30811548233032,24.21354522640519
25.2392081166568,55.29698967933655,198.71775534297268
25.248907490095732,55.30925810337067,38.59374278668099
25.239397356459538,55.29647469520569,191.08120042813488
25.239392504160577,55.29638886451721,187.7765947168239
25.246593102631223,55.300562381744385,178.81236222278054
25.24448245927715,55.304773449897766,81.85078380654532
25.252512412516054,55.30311584472656,57.496165340201124
25.243701269337876,55.30449986457825,46.11396444217897
25.242852144142702,55.297343730926514,121.50051262080409
25.24477843676219,55.30646860599518,127.03833651815391
25.239751573759975,55.29700040817261,250.50475754213196
25.24157116690741,55.301029086112976,85.78171458148807
25.241939934465226,55.30385076999664,117.72443041106011
25.250309686629834,55.31183838844299,65.49372328239087
25.23950895928203,55.30477881431579,128.69920861748608
25.238659804795446,55.29774069786072,142.8167637718398
25.238810226879707,55.30246138572693,68.65055326163133
25.239081956624577,55.29694676399231,184.65787352318534
25.236733415194465,55.303078293800354,137.44348120293725
25.23822309446372,55.29874384403229,132.59491042620283
25.238722885046982,55.30444622039795,36.74031167655148
25.236117158171524,55.304773449897766,13.901982702267834
25.244691099218628,55.30474126338959,105.03178592368904
25.236670333910453,55.30183374881744,78.37520127804227
25.237267178594948,55.302080512046814,137.06472890399363
25.24303167396428,55.30350744724274,104.47427326896252
25.235578537270086,55.30460178852081,27.646591855989268
25.242556161965837,55.30339479446411,135.9095246816934
25.250877353288672,55.307546854019165,176.80979482416402
25.23620935430283,55.30462324619293,12.825603036754206
25.247937102396097,55.31385004520416,44.68026179019521
25.251139352390386,55.306436419487,150.37977218039705
25.24411369943472,55.30468225479126,51.34489927216408
25.239445879438435,55.29686629772186,213.588968271466
25.24841744527616,55.30711770057678,135.3485487880229
25.24494340750651,55.31057238578797,99.26052226676858
25.243875945785064,55.30618965625763,51.32227598877762
25.24849992820593,55.312326550483704,153.89323454921796
25.240236801262967,55.306023359298706,75.38356482580679
25.25139164728759,55.3094083070755,57.79267769148454
25.247883730847732,55.314053893089294,35.66264440102243
25.243701269337876,55.300294160842896,66.75549730001795
25.2529490714941,55.30615210533142,31.936500981815996
25.244448494601613,55.30719816684723,64.66341252894102
25.243968136030944,55.30724108219147,90.4568204557813
25.252983033793257,55.30788481235504,80.74729763436233
25.25177494045562,55.310545563697815,40.184645492791965
25.248305850634992,55.31386077404022,24.37392512324762
25.245418910163497,55.309054255485535,135.7255929994401
25.24730634623508,55.30842125415802,10.511271074795784
25.24408458676791,55.30706405639648,105.30661464263224
25.252910257426297,55.30584096908569,42.719900786359766
25.23937794726255,55.30572831630707,40.68978594552593
25.247810951425866,55.31385540962219,54.02440139847134
25.244424234113268,55.307337641716,57.08343480170013
25.23894609182807,55.29765486717224,172.50726491683477
25.23918870742959,55.30559420585632,45.11672250509662
25.23964967573822,55.2999883890152,190.41504418821174
25.24887837857753,55.31326532363891,44.57904550298693
25.244191333178733,55.30125439167023,152.14125646772962
25.24801473369729,55.30697822570801,117.17016060048537
25.251629386230434,55.30996084213257,18.40516767749252
25.24714623068847,55.307305455207825,68.63472581393978
25.24887837857753,55.313259959220886,44.98698181382536
25.243647895928916,55.307058691978455,101.22245888538255
25.249567349304257,55.31144142150879,156.471195293034
25.24220680502623,55.3067421913147,94.27585359774586
25.23914503665705,55.305578112602234,46.22725227065331
25.243021969656382,55.307037234306335,56.107866290195794
25.237388488131828,55.30209124088287,124.07697996929178
25.24644754219763,55.30272424221039,152.92464282596373
25.242895813583175,55.2973598241806,120.03934844584498
25.25225526816128,55.31010031700134,42.23405685003103
25.25097439005889,55.309290289878845,10.986993487811509
25.249324754423625,55.312766432762146,63.91094487888327
25.240620129620652,55.306275486946106,68.40796318778894
25.24756835303802,55.3085070848465,1.4568567968273385
25.24996035198285,55.31219780445099,63.1677906361048
25.236068633863823,55.30473589897156,18.636453087166664
25.25102290841494,55.311259031295776,55.320598040475524
25.25103746391798,55.30698359012604,171.8729956364114
25.24888323049771,55.31326532363891,44.18646220761124
25.239673937179717,55.29879212379456,254.75889991173247
25.239926255884217,55.29576122760773,160.6339009013475
25.243381028532568,55.30433356761933,56.84585269108366
25.247723616062046,55.29996693134308,134.20677758566575
25.241993308624306,55.29926955699921,199.4390100820147
25.238363812408625,55.298293232917786,124.06062452295261
25.2353747341445,55.30444085597992,36.54260763078605
25.241343112726156,55.30393123626709,123.2714971048333
25.242104909063016,55.30390441417694,103.35784278063707
25.24203697837339,55.299285650253296,194.4519655441005
25.248029289560748,55.30686020851135,129.31200457451826
25.237213802360372,55.302042961120605,141.64277714860447
25.24952853415591,55.31039535999298,139.05023620467878
25.237728154191004,55.30427455902099,74.59934371431436
25.240130051378515,55.29798209667206,308.07109423941756
25.241624541228447,55.30311584472656,164.206798459434
25.239276048927564,55.29959678649902,174.09056080226372
25.23817942334425,55.302536487579346,82.17798749448264
25.238470563844345,55.29820740222931,132.5460311574377
25.245239383868793,55.30988037586212,176.78555620155544
25.242852144142702,55.30388295650482,94.70429009577923
25.23648108986201,55.30209124088287,67.22018313621514
25.24119754600372,55.3042209148407,99.20662043273863
25.250586242512924,55.309301018714905,7.590602711987982
25.24133340828341,55.3016459941864,72.5154777267652
25.23516607820956,55.30434966087341,51.88307421503709
25.240377516876492,55.30342698097229,223.38457143791214
25.243977840263295,55.304564237594604,50.205527053736276
25.239790392031495,55.300063490867615,191.24005679493183
25.23970790318968,55.29700040817261,246.24557461606113
25.23970790318968,55.29700040817261,246.24557461606113
25.242235918142896,55.30112564563751,67.63844765496607
25.236849872863587,55.30169427394867,98.0056301473352
25.24154690584463,55.303078293800354,162.53947689618562
25.24606423222167,55.299291014671326,101.50914196413336
25.24282303117363,55.30392050743103,90.52630533977232
25.239445879438435,55.296324491500854,191.73929858320946
25.23717498326596,55.304065346717834,106.06416681924027
25.241241216038773,55.304070711135864,112.17943409245244
25.246355353832868,55.308051109313965,18.714577132294792
25.248810451674544,55.30710697174072,161.3426636109745
25.237529207042925,55.30214488506317,110.39023840249584
25.246272869447168,55.30800819396973,8.401272943906703
25.251833162096844,55.30968725681305,39.15988257330837
25.24413795998504,55.30469298362732,52.513834216261856
25.23952351616435,55.29610991477966,196.33846085853324
25.245229679737207,55.306044816970825,174.1060565857737
25.250969538222208,55.31123757362366,61.49316409517551
25.237771825472574,55.29944121837616,69.16927592088025
25.24703948687352,55.31336188316345,65.27371668403966
25.24912097434951,55.31294345855713,66.35437148386217
25.237019706764343,55.30393660068512,109.2988248372678
25.24757320501051,55.31382858753204,77.5672687719489
25.242269883436848,55.30484855175018,30.94476620892879
25.254724801833103,55.30473053455353,174.64638155092285
25.248917193933607,55.30917227268219,30.067655599628768
25.24463287415472,55.29819130897522,76.1759823900509
25.246355353832868,55.308061838150024,19.319244073712177
25.24497251996756,55.30661344528198,110.88873948121469
25.241386782708872,55.303775668144226,139.0292446732884
25.237931953370904,55.299092531204224,109.47312258939172
25.24887837857753,55.313259959220886,44.98698181382536
25.25103261208382,55.30912399291992,27.054952253644043
