length,betweenness,closeness,pci,lst,shade,priority,mid_lat,mid_lon
23.493,0,0.0005713200486537095,0.3814094268796774,51.50806648739134,0.7847454421186216,,25.2497295,55.307510199999996
6.548,0,0.0005748643068435872,0.3814094268796774,51.50806648739134,0.7847454421186216,,25.249599699999997,55.307469
30.8,0,0.0005734798649978605,0.3814094268796774,51.50806648739134,0.7847454421186216,,25.249663038230434,55.307331337579406
12.958,0,0.0005436972397172739,0.5861207081307356,48.56592589475002,0.8343778822157117,,25.25160105,55.305145949999996
6.56,0,0.0005459688614537219,0.5861207081307356,48.56592589475002,0.8343778822157117,,25.2515237,55.305100100000004
17.861,0,0.000544567477872034,0.5861207081307356,48.56592589475002,0.8343778822157117,,25.2515157,55.30519595
6.47,0,0.0005451040890968323,0.4676114945294279,49.85563029125,0.789154052734375,,25.2512809,55.305956949999995
49.471,0,0.0005461982446590542,0.4577675090883558,49.74480574000002,0.7594312032063804,,25.25121515,55.3062254
15.637,0,0.0005432727733316294,0.4577675090883558,49.74480574000002,0.7594312032063804,,25.25133955,55.30601405
128.508,0,0.0006550486664158438,,,,,25.24794425,55.301078450000006
88.85499999999999,0,0.0006719334739049266,,,,,25.247148359072924,55.30100571651537
104.162,0,0.0006896428229971414,0.488720628666883,49.022725726603795,0.7311882402911877,,25.247044559852984,55.30050088349984
45.928,0,0.0006014387353133995,,,,,25.25026295,55.30259325
165.10999999999999,0,0.0006157172756108365,,,,,25.249530794227667,55.30202948287745
59.985,0,0.0006055044518894805,,,,,25.24995023623956,55.30276402882421
32.562,0,0.0005918764384497258,0.5005572471626984,48.92055872931036,0.747916049884197,,25.250884152627158,55.30222189936525
57.368,0,0.0005828149459200468,0.5606029802449995,48.44121089000003,0.8385103013780383,,25.251238504932342,55.302347243404036
46.117999999999995,0,0.0005917244167539626,0.5005572471626984,48.92055872931036,0.747916049884197,,25.25084671136727,55.30207003276297
6.589,0,0.0005940392402274776,0.4925520395788623,49.03680087500001,0.7439066569010416,,25.25064245,55.3019372
36.66,0,0.0005942076293605609,0.4925520395788623,49.03680087500001,0.7439066569010416,,25.250728671823126,55.302121443681195
122.438,0,0.0005257663717557564,,,,,25.25108615,55.308553
98.92000000000002,0,0.0005240985672998184,,,,,25.251673556792145,55.30805560604172
47.669,0,0.0005371918207495931,0.4766813706560007,49.7451112152174,0.7820386533383971,,25.251039998142698,55.30790500584149
12.271,0,0.000519786600583701,0.4186326133947659,50.4209132130435,0.7196121400105204,,25.250909749999998,55.309193699999994
68.255,0,0.0005262029857551614,0.4667069036475695,50.08955103500002,0.6647650930616591,,25.250598099999994,55.30915865
94.207,0,0.0005124850167445811,0.3586276561667687,51.56869919000002,0.7682530085245769,,25.25130292428429,55.30936865547468
10.024,0,0.0005843818280692899,0.4869306501143897,49.705160505800016,0.7008300187852647,,25.248164549999995,55.308505800000006
131.238,0,0.0005675798762760417,0.3763819973206721,50.69368607000001,0.5906968646579318,,25.248776850515863,55.30869331188833
126.739,0,0.0005678863390000881,0.3763819973206721,50.69368607000001,0.5906968646579318,,25.248747915271238,55.30858385729556
69.414,0,0.000679708102310992,0.3504554698144788,50.70779533860468,0.6424102783203125,,25.24635285,55.304163149999994
20.195,0,0.0006791712322427972,0.3504554698144788,50.70779533860468,0.6424102783203125,,25.24636665,55.303791450000006
23.212,0,0.0006737492404793154,0.3504554698144788,50.70779533860468,0.6424102783203125,,25.246528809625293,55.30377976789838
75.416,0,0.0006659771268915744,0.3714551750393079,50.49826600816328,0.6451306678270267,,25.24664985,55.30435055
20.914,0,0.0006685830691844677,0.3714551750393079,50.49826600816328,0.6451306678270267,,25.2466397,55.3047477
19.641000000000002,0,0.0006717580077075644,0.3714551750393079,50.49826600816328,0.6451306678270267,,25.246476276493663,55.30471029351794
118.547,0,0.0006609084553395631,,,,,25.246581870813255,55.305352938993465
30.901,0,0.0006636686071893009,0.3714551750393079,50.49826600816328,0.6451306678270267,,25.246824576238602,55.30471608817383
38.139,0,0.0006525110883205195,0.4421723917258136,50.45955170000001,0.8578775519998665,,25.247186650000003,55.30480365
3.275,0,0.0006477458128356596,0.4421723917258136,50.45955170000001,0.8578775519998665,,25.2473635,55.304867900000005
29.541,0,0.0006498586363108936,0.4421723917258136,50.45955170000001,0.8578775519998665,,25.247223069495014,55.30489867555362
11.574,0,0.0006631871505527655,0.401359828883034,50.46992783214288,0.7089762309240916,,25.246762998976493,55.30393655091682
34.07999999999999,0,0.0006591742440030398,0.401359828883034,50.46992783214288,0.7089762309240916,,25.246895087043335,55.30400954351013
4.575,0,0.0006419288434908487,0.419962085459364,50.23200922571429,0.7402183896019345,,25.24774305,55.3042422
34.967,0,0.000640283284182808,0.4522365486155854,50.145841551875016,0.8152318530612522,,25.247791,55.304052899999995
143.447,0,0.0006279815844342073,,,,,25.24836825,55.30441835
26.238,0,0.0006426359735424729,0.425797804232401,50.226556670000015,0.7281710912310888,,25.247633188510303,55.30419445841204
22.77,0,0.0006481214177776918,0.425797804232401,50.226556670000015,0.7281710912310888,,25.247342049999997,55.304133
8.526,0,0.0006441716162511921,0.425797804232401,50.226556670000015,0.7281710912310888,,25.24747885,55.304169349999995
19.825,0,0.0006448827709184713,0.425797804232401,50.226556670000015,0.7281710912310888,,25.247397349551804,55.30407569599903
8.303,0,0.000655436803843689,0.401359828883034,50.46992783214288,0.7089762309240916,,25.24708,55.304059699999996
23.481,0,0.0006551887006246253,0.401359828883034,50.46992783214288,0.7089762309240916,,25.24699748658709,55.30394574203494
102.51800000000001,0,0.0006768719863010106,0.4308477347083596,50.56342978608698,0.7913238230534797,,25.246443471340072,55.30327709832325
30.397000000000002,0,0.0006851638387158057,0.460844774071841,50.30196508023258,0.8714362644717983,,25.246154081406083,55.30374754649354
54.0,0,0.0004306714153396821,,,,,25.254379450000002,55.309887
14.908000000000001,0,0.00042434269678372607,,,,,25.254655627093236,55.310037669273314
141.63400000000001,0,0.0004166883019494522,,,,,25.25451333361166,55.31053927530734
22.596,0,0.0004613882235757271,,,,,25.25452115,55.3071176
33.452,0,0.00046708432658870876,,,,,25.2543011,55.30698175
96.764,0,0.00046233166976561164,,,,,25.25421905985568,55.30748250779149
21.996000000000002,0,0.000446042762308879,,,,,25.25375823330371,55.309478739721534
12.295,0,0.0004494455114695447,,,,,25.2536890080697,55.30933176502352
118.25800000000001,0,0.0004369362819861152,,,,,25.25327827480723,55.30955413400379
40.286,0,0.0004399732826907612,,,,,25.2537418,55.309731400000004
42.734,0,0.00043976646813214824,,,,,25.253997832943405,55.309656337545505
24.759,0,0.0004811259716777836,0.4456630306537352,49.759101744285715,0.729049077109685,,25.25369835,55.3067315
22.842,0,0.00047947374475893384,0.4182241965393583,49.891112922258095,0.6877542707655165,,25.25383775,55.3066829
149.648,0,0.0004866974852572178,0.4590006209574914,49.501907946500026,0.7534321407307247,,25.254067399127745,55.305966863360595
86.262,0,0.00044612886557200823,,,,,25.254460600000005,55.30870610000001
20.319,0,0.00047258926160712413,0.4182241965393583,49.891112922258095,0.6877542707655165,,25.25409005,55.3068513
6.778,0,0.00047554428940778935,0.4182241965393583,49.891112922258095,0.6877542707655165,,25.25398445,55.30678415
95.137,0,0.000464638680953886,,,,,25.25440948144683,55.306927459824465
110.879,0,0.0005494545376283506,,,,,25.238665400000002,55.29407415
8.493,0,0.0004929401225960996,,,,,25.237164855262186,55.29206670426963
61.251000000000005,0,0.0004973865509113049,,,,,25.237449428644897,55.29215911549232
105.68299999999999,0,0.0004797627337054603,,,,,25.237098064431393,55.29167551932321
92.647,0,0.0005144376717021478,,,,,25.238061950000002,55.29251335
6.108,0,0.0005251767481270432,,,,,25.23845395,55.292743800000004
49.816,0,0.0005330376483126582,,,,,25.238394568264514,55.292951598572195
27.706,0,0.0005623031040196839,,,,,25.23811575,55.2937496
61.367000000000004,0,0.0005492464646294296,,,,,25.23816027783208,55.29343487922127
84.036,0,0.0005474768227419829,,,,,25.23766702696939,55.293514386259204
3.89,0,0.0007030479215634812,0.3828372839267801,50.9898706492308,0.7625307914538262,,25.238605550000003,55.30274265
26.681,0,0.0007026788943074133,0.3563357579391774,50.90078700909095,0.6798025959669942,,25.23847452501054,55.302711037543375
14.374,0,0.0007016984268312788,0.3828372839267801,50.9898706492308,0.7625307914538262,,25.238557800089172,55.30280886163961
20.055,0,0.0006885343098136993,,,,,25.2412336,55.29808855
80.39200000000002,0,0.0006863534602785418,0.4980095880564948,49.09766062000002,0.7639038651077836,,25.240891203762313,55.298238548880704
77.314,0,0.0006805869343492696,,,,,25.240994747643416,55.297814583055626
41.623,0,0.0007301701662744207,0.5343661971231333,49.53588876200003,0.906794908311632,,25.241461100000002,55.302535750000004
47.098000000000006,0,0.000730328719241649,0.4249728787328704,50.220057253181835,0.7607316296510022,,25.24141114652224,55.30291572390603
41.956,0,0.0007341131496588227,0.4249728787328704,50.220057253181835,0.7607316296510022,,25.24124438833551,55.30287383519034
8.155,0,0.0007119338310819685,0.4561382883218828,49.83448129250002,0.7823337978786893,,25.2435015,55.30022749999999
30.655,0,0.0007127606515559044,0.4561382883218828,49.83448129250002,0.7823337978786893,,25.2433482,55.3001353
25.08,0,0.0007124250015604144,0.4561382883218828,49.83448129250002,0.7823337978786893,,25.24335853222179,55.300224886423216
5.135,0,0.000731699226166436,0.3908782544176747,50.530760450000024,0.7121593334056713,,25.242099,55.303225
12.232,0,0.0007320268282466251,0.3955817901530314,50.474704922000015,0.725289464879919,,25.2420238,55.30320175
36.682,0,0.000729296050536882,0.3955817901530314,50.474704922000015,0.725289464879919,,25.241962500463508,55.303092876884584
12.451,0,0.0007103163166068604,0.4529608450562806,50.446286527142874,0.878665984623016,,25.2399865,55.3025263
24.81,0,0.0007145612730135135,0.4529608450562806,50.446286527142874,0.878665984623016,,25.24014895,55.30257154999999
24.437,0,0.000712633568252369,0.4529608450562806,50.446286527142874,0.878665984623016,,25.240132286757405,55.30247543987778
17.017,0,0.0007014916414438829,0.5356393323888596,48.46684604000001,0.7720726860894098,,25.241809399999998,55.2992363
13.458,0,0.0006987075518234425,0.5356393323888596,48.46684604000001,0.7720726860894098,,25.2416865,55.2991693
17.355,0,0.0006996675538699574,0.5356393323888596,48.46684604000001,0.7720726860894098,,25.24173214903412,55.2992851546085
39.409,0,0.0006929872588861594,0.4337496935211473,49.64889261229509,0.6841939012426713,,25.2398423,55.3003398
50.203,0,0.0006978963198396371,,,,,25.23964815,55.30073015
22.12,0,0.0006945795789752712,,,,,25.239844650000002,55.3005656
19.429,0,0.0006968475245823142,,,,,25.24043665,55.30042175
15.873,0,0.0006985743679125637,,,,,25.2404789,55.3005375
94.758,0,0.000694023563993992,,,,,25.240718049999995,55.30005524999999
39.018,0,0.0007190623641341356,0.5073954898819123,49.21578680692309,0.8343584979021991,,25.24145945,55.3012619
38.376,0,0.0007167099571450332,0.4491214247370834,49.28614543400003,0.6945128264250578,,25.2416288,55.3009258
16.554,0,0.000717037183457752,0.4491214247370834,49.28614543400003,0.6945128264250578,,25.2416112,55.3011334
111.294,0,0.00072544888317319,0.5174143776061141,49.74784398000003,0.9011337845413774,,25.241807,55.30187875
48.659,0,0.0007225933368505161,0.3864104855492785,50.02567678625001,0.6042313045925565,,25.24216035,55.3011863
19.685,0,0.0007207608314202842,0.4275197765714946,49.96894375785716,0.6641716124519469,,25.241981199999998,55.30135144999999
19.169,0,0.0007189538930649987,0.5073954898819123,49.21578680692309,0.8343584979021991,,25.241296550000005,55.301385849999996
71.909,0,0.0007197880749339886,0.5073954898819123,49.21578680692309,0.8343584979021991,,25.241220499999997,55.3017459
33.989,0,0.0007058196023532462,0.4529608450562806,50.446286527142874,0.878665984623016,,25.239783699999997,55.3024713
18.931,0,0.0007020555777578126,0.423448676220954,50.76418273250003,0.8593137529161242,,25.239553700000002,55.30240394999999
21.785,0,0.0007000452758748674,0.423448676220954,50.76418273250003,0.8593137529161242,,25.239632261866497,55.30232276461208
0.868,0,0.0007268585543941837,0.4088989787568918,50.31347881750001,0.7076572017905153,,25.24273935,55.3040437
16.977,0,0.0007260739624965545,0.4088989787568918,50.31347881750001,0.7076572017905153,,25.242738777502588,55.304126647783775
24.761,0,0.0007254866951011535,0.4088989787568918,50.31347881750001,0.7076572017905153,,25.242848472218796,55.304080579621626
2.936,0,0.0007283531724840478,0.3605102304244259,50.84911276127276,0.6538839012685448,,25.24259935,55.3039927
29.112000000000002,0,0.0007269737253710598,0.4088989787568918,50.31347881750001,0.7076572017905153,,25.242707207449886,55.30388791476016
16.208,0,0.0007275773075997611,0.4088989787568918,50.31347881750001,0.7076572017905153,,25.24268066460254,55.30399786079975
82.094,0,0.0007330866077135839,0.3440186940660902,51.24494860812504,0.7121705567395246,,25.242228241385817,55.30391883007663
17.608,0,0.0007274382749841889,0.3605102304244259,50.84911276127276,0.6538839012685448,,25.242551190805184,55.3040718868714
7.499,0,0.0007260568779748123,0.4088989787568918,50.31347881750001,0.7076572017905153,,25.24282385,55.3037603
21.755,0,0.0007261985837220717,0.4117089062954988,50.46783668326089,0.7237316260591221,,25.242895949999994,55.3036396
33.159,0,0.0007266604602035136,0.4088989787568918,50.31347881750001,0.7076572017905153,,25.242792168274175,55.303886552049164
43.601,0,0.0007252886009104834,0.4088989787568918,50.31347881750001,0.7076572017905153,,25.242860717610395,55.30393548733892
52.994,0,0.0007240366903216614,0.4117089062954988,50.46783668326089,0.7237316260591221,,25.242998092934887,55.303615377753665
31.728,0,0.0007093937580333819,0.4274238361355658,50.11167322000003,0.7503183623890819,,25.2444669,55.300594800000006
14.241,0,0.0007095708850482258,0.4274238361355658,50.11167322000003,0.7503183623890819,,25.24455569315756,55.30039004458996
14.189,0,0.0007096034166392893,0.4274238361355658,50.11167322000003,0.7503183623890819,,25.24457392237331,55.30039971942332
13.81,0,0.0006514292959386852,0.4079751748257236,50.23054436000001,0.7160511016845703,,25.23715095,55.30366425
33.187,0,0.0006476566849293688,0.4334522196233926,50.08040006327275,0.7958809669571694,,25.23703398256044,55.303858636161344
31.810999999999993,0,0.000648298976804397,0.4334522196233926,50.08040006327275,0.7958809669571694,,25.237068023734754,55.303870737579985
2.37,0,0.0007253480751254772,0.3866063844303694,50.146965632857146,0.5848677902625351,,25.242694999999998,55.30420324999999
24.312,0,0.0007241176685491191,0.4088989787568918,50.31347881750001,0.7076572017905153,,25.242813466807387,55.30420619269372
45.855,0,0.000714800928940479,0.3648334488897858,50.81940084560002,0.6797245958116319,,25.2445591,55.3047677
15.858,0,0.0007168052186522047,0.4017906243456916,50.140961163090914,0.6574674047604956,,25.24479945806803,55.30489773957849
17.209,0,0.0007174915969743829,0.4017906243456916,50.140961163090914,0.6574674047604956,,25.244829852438706,55.30486089305983
7.672,0,0.0007186256861933583,0.4017906243456916,50.140961163090914,0.6574674047604956,,25.24493675,55.304897350000005
8.149,0,0.0007183661643742684,0.4017906243456916,50.140961163090914,0.6574674047604956,,25.244960650000003,55.30494710000001
10.429,0,0.0007197030318028019,0.4017906243456916,50.140961163090914,0.6574674047604956,,25.2449818,55.30485775
12.2,0,0.0007189250355634018,0.4017906243456916,50.140961163090914,0.6574674047604956,,25.24502367490672,55.3049189160028
74.15999999999998,0,0.0006925193828215554,0.5345647478933073,48.44152161909094,0.714966224901604,,25.24352365937356,55.30607440720556
50.492999999999995,0,0.0006944115601648697,0.5269258071173664,48.945368840000015,0.8210374337655527,,25.243934862256516,55.30589472891652
46.035999999999994,0,0.0006858042838973877,0.5269258071173664,48.945368840000015,0.8210374337655527,,25.24397935131908,55.306255590671014
9.045,0,0.0006821386844622929,,,,,25.238563300000003,55.3008545
37.662,0,0.000684713267061082,,,,,25.23865914199976,55.300648003689716
