shade_08,shade_10,shade_12,shade_14,shade_16,shade_avg,length,mid_lat,mid_lon
0.0,0.0,0.0,0.7046,0.6109,0.2631,35.513,25.231446362590372,55.29136818389324
0.0,0.0,0.0,1.0,0.17,0.23399999999999999,15.722,25.23144085,55.2916839
0.0,0.0,0.0,0.4384,0.0661,0.10090000000000002,36.528,25.231500606953684,55.29144523945
0.843,0.8634,0.9848,0.0,0.0,0.5382399999999999,55.708,25.231302585943872,55.291101565820256
0.0,0.0,0.0,0.0,0.0,0.0,8.845,25.231553735780206,55.291243789659724
0.0,0.0,0.0,1.0,0.0,0.2,19.228,25.2314426,55.29202155
0.0,0.0,0.0,0.6115,0.0,0.1223,6.327,25.23149135,55.2921047
0.0,0.0,0.0,0.0,0.0,0.0,14.975,25.2325922,55.29217705
0.0,0.0,0.0,0.0,0.0,0.0,86.792,25.232336676301113,55.29251700523875
0.0,0.0,0.0,0.0,0.5675,0.1135,13.492,25.23253025367866,55.29208183329407
0.0,0.0,0.0,0.0,0.0,0.0,66.462,25.232752178486393,55.292685118385975
0.0,0.0,0.0,0.0,0.0,0.0,19.931,25.23298889526725,55.29238023061697
0.0,0.0,0.0,0.0,0.0,0.0,16.932,25.232859782836712,55.29236031110931
0.4167,0.0,0.0,0.0,0.0,0.08334,21.178,25.2342587,55.2926129
0.0,0.0,0.0,0.0,0.0,0.0,15.701,25.234331260383406,55.29259186435635
1.0,0.6065,0.0,0.0,0.0,0.32130000000000003,27.785,25.2341539,55.29282695
1.0,0.0,0.0,0.0,0.0,0.2,24.606,25.234105358382244,55.29272012562755
1.0,1.0,0.0,0.0,0.0,0.4,5.522,25.2340826,55.29297255
1.0,0.93,0.0,0.0,0.0,0.386,25.976,25.234055520516268,55.29283355601931
1.0,0.0,0.0,0.0,0.0,0.2,10.106,25.231559672553054,55.29458509900975
1.0,0.0,0.0,0.0,0.0,0.2,9.036,25.231535962182495,55.29467007286126
1.0,0.8854,0.0,0.0,0.0,0.37707999999999997,12.242,25.23161261956051,55.29462788423085
0.7633,0.0,0.0,0.0,0.0,0.15266,14.813,25.231496043943547,55.29449981911812
1.0,0.829,0.0,0.0,0.0,0.3658,16.334,25.23160700490077,55.29458689056127
0.0053,0.0,0.0,0.0,0.0,0.00106,11.498,25.231455511512472,55.29470459575812
0.0,0.0,0.0,0.0,0.0,0.0,25.716,25.231381366554366,55.294585513837006
0.0,0.0,0.0,0.0,0.0,0.0,16.862,25.23143406945396,55.29477074616967
0.006,0.0,0.0,0.0,0.0,0.0012000000000000001,16.172,25.231477621611045,55.294774073880575
0.0,0.0,0.0,0.0,0.0,0.0,43.309,25.231478126088618,55.295063800965536
1.0,1.0,0.7217,0.0,0.0,0.54434,48.339,25.23186105,55.294742
0.0,0.0,0.0,0.6297,0.6986,0.26566,55.401,25.2331349,55.2954869
0.0,0.0,0.0,1.0,1.0,0.4,9.503,25.233381036155183,55.29565355823512
0.0,0.0,0.0,1.0,1.0,0.4,10.726,25.233402834772637,55.29561682890863
0.0,0.0,0.0,1.0,1.0,0.4,14.934,25.233555119733943,55.29571265047095
0.0,0.0,0.0,1.0,1.0,0.4,11.867,25.23346920242466,55.29576941422783
0.0,0.0,0.0,0.9051,1.0,0.38102,15.621,25.233462961098972,55.29581551966584
0.0,0.0,0.0,1.0,1.0,0.4,13.223,25.2335691,55.2955802
0.0,0.0,0.0,1.0,1.0,0.4,9.087,25.23352709139142,55.29561671248653
0.0,0.0,0.0,1.0,1.0,0.4,13.178,25.23353545,55.2955577
0.0,0.0,0.0,1.0,1.0,0.4,4.555,25.233469716118538,55.29560301423833
0.0,0.0,0.0,1.0,1.0,0.4,5.814,25.233412626697863,55.295719430633284
0.0,0.0,0.0,1.0,1.0,0.4,10.196,25.233420821084046,55.29564668985091
0.0,0.0,0.0,0.8805,1.0,0.3761,12.4,25.233420523522234,55.29580682245058
0.0,0.0,0.0,0.0,0.7333,0.14665999999999998,82.837,25.2332399,55.29623285
0.0,0.0,0.0,0.8663,1.0,0.37326,105.45,25.23380315,55.2950527
0.0,0.0,0.0,0.8819,0.7889,0.33416,113.228,25.23426385,55.29409235
0.0,0.0,0.0,0.0,0.5788,0.11576,90.148,25.232766498953726,55.29671728680524
0.5944,0.634,0.7355,0.0,0.0,0.39278,73.57,25.2326232,55.2951852
0.0,0.0,0.0,0.0,0.0,0.0,18.505,25.2329545,55.2952768
0.9315,0.8394,0.0,0.0,0.0,0.35418000000000005,135.542,25.24496615,55.3120413
0.7751,0.069,0.0,0.0,0.0,0.16882000000000003,15.692,25.24551435,55.3124641
0.8394,0.7415,0.0,0.0,0.0,0.31618,136.085,25.23943596017498,55.29636095416203
0.0,0.0,0.0,0.0008,0.3707,0.0743,79.713,25.24312890087179,55.2980505227741
0.0,0.0,0.0,0.0,0.0,0.0,23.901,25.24291845135901,55.29868959205995
0.0,0.0,0.0,0.0,0.0,0.0,18.586,25.242968163281137,55.29848776347188
0.0,0.0,0.0,0.0,0.0,0.0,26.569,25.242822935590105,55.29890105955234
0.0,0.0,0.0,0.0,0.0,0.0,3.934,25.24302125,55.2984154
0.0,0.0,0.0,0.0,1.0,0.2,51.324,25.2463339,55.30202475
1.0,0.0,0.0,0.5324,1.0,0.50648,54.504,25.23927525,55.29786905
0.9157,0.0,0.0,0.3423,0.9541,0.44242,98.276,25.239145075396415,55.29798757330074
1.0,0.0,0.0,0.0,0.7051,0.34102,35.288,25.2390786,55.2982589
0.831,0.0,0.0,0.0,0.0,0.1662,25.143,25.2389447,55.2985203
0.0,0.0,0.0,0.0,1.0,0.2,3.575,25.2348029,55.3131468
0.0,0.0,0.0,0.0,1.0,0.2,2.601,25.23481005,55.3131173
0.0,0.0,0.0,0.0,1.0,0.2,6.05,25.23483235,55.31313534999999
1.0,0.0607,0.0,0.0,1.0,0.41213999999999995,19.163,25.23491471993902,55.31331597956489
0.6835,0.0,0.0,0.0,1.0,0.3367,9.937,25.23481516220469,55.31324012773806
1.0,0.0,0.0,0.0,0.2956,0.25911999999999996,20.338,25.234847120133615,55.31338235117907
0.0,0.0,0.0,0.0,1.0,0.2,3.068,25.23479985,55.31317955
0.1691,0.0,0.0,0.0,1.0,0.23382,6.557,25.2348292,55.31316955
0.0,0.0,0.0,0.0,0.0,0.0,39.908,25.235601917889536,55.31192496873826
1.0,0.0,0.0,0.0,0.5289,0.30578000000000005,52.069,25.2353838,55.30766445
0.3131,0.0492,0.0,0.0678,0.4573,0.17748,179.184,25.235002808351926,55.307670492514525
0.9497,0.3466,0.0,0.0,0.8909,0.43743999999999994,81.058,25.235368,55.308326
0.0,0.0,0.0,0.447,0.8789,0.26518,62.311,25.23505435,55.30971895
0.6417,0.0,0.0,0.0,0.7725,0.28284000000000004,51.356,25.2353406,55.3094689
0.0,0.0,0.0432,0.9331,0.8802,0.3713,57.882,25.23559272206523,55.30971319075297
0.0,0.0,0.0,0.2729,1.0,0.25458,7.388,25.23453995,55.3097434
0.0,0.0,0.0,0.7479,0.7192,0.29341999999999996,25.918,25.2346577,55.30971025
0.6669,0.4375,0.1001,0.0157,0.0234,0.24872000000000005,277.891,25.234389868351073,55.30937647697641
0.9599,0.9526,0.0,0.0,0.0,0.3825,48.914,25.2355782,55.3087339
1.0,0.0,0.0,0.0,0.6435,0.3287,48.79,25.2353525,55.30897125
0.0,0.0,0.0,0.0,0.1402,0.02804,17.957,25.234535639978084,55.30986929965742
0.0,0.0,0.0,0.0,0.0,0.0,8.868,25.2347727,55.30975785
0.0,0.0,0.0,0.0,0.6296,0.12592,94.918,25.235197599914517,55.30982245177238
0.0,0.0,0.0,0.0,0.0,0.0,16.739,25.234768359758906,55.30988505036752
0.0,0.0,0.0,0.0,0.0,0.0,25.916,25.234649050426324,55.30996333966996
0.3363,0.1641,0.0,0.2485,0.3872,0.22721999999999998,334.514,25.23381242875354,55.3107961676098
0.444,0.4342,0.6552,0.3389,0.1836,0.41118,175.775,25.23575223895584,55.307928751188264
0.0,0.0,0.9395,0.2006,0.0,0.22801999999999997,88.096,25.2357938,55.3091769
0.0,0.0,0.0,0.0,0.0,0.0,9.527,25.239527569946997,55.31156134304604
0.0,0.0,0.0,0.0,0.0,0.0,33.758,25.239483580981354,55.311687510431675
0.233,0.0,0.0,0.0494,0.2716,0.11080000000000001,102.387,25.239934600724624,55.311458465266725
1.0,0.0,0.0,0.0,0.8532,0.37063999999999997,9.265,25.240427574268047,55.31150306164657
0.497,0.0951,0.0,0.0,0.298,0.17801999999999998,147.981,25.240519078305844,55.31113871263806
0.1925,0.0,0.0,0.0,0.3463,0.10776,19.282,25.2405348,55.31154165
0.4675,0.3052,0.0,0.0,0.365,0.22754000000000002,31.7,25.240354568696763,55.311615834980536
0.0,0.0,0.0,0.0,0.0,0.0,26.039,25.23982635,55.31191475
0.0,0.0,0.0,0.0,0.0,0.0,29.391,25.2395774,55.31190135
0.2768,0.0,0.0,0.0,0.1387,0.0831,94.714,25.24651025,55.30422965
0.8803,0.2188,0.0,0.0,0.0,0.21982,122.721,25.2462513,55.30527195000001
0.5095,0.0,0.0,0.0,0.0,0.10189999999999999,25.292,25.24629221657416,55.30463223111134
0.6052,0.0,0.0,0.0,0.1276,0.14655999999999997,21.654,25.246718332805315,55.303814852643804
0.0,0.0,0.0,0.104,0.0,0.0208,16.007,25.23426335,55.3146937
0.812,0.1787,0.0,0.0,0.0,0.19814,19.109,25.23445375,55.2928369
0.9195,0.8627,0.0,0.0,0.0,0.35644,44.323,25.23466875,55.2928563
0.2492,0.0,0.0,0.0,0.0,0.04984,18.446,25.2344196,55.2927097
0.0,0.0,0.0,0.0,0.0,0.0,55.865,25.233114996178106,55.29077558478375
0.0,0.0,0.0,0.0,0.0,0.0,54.29,25.233336698247797,55.290326356041305
0.0,0.0,0.0,0.0,0.0,0.0,37.679,25.233283813350283,55.290394576838445
0.9036,0.8544,0.0,0.7133,0.9463,0.68352,66.217,25.23338585,55.2911454
0.0,0.0,0.0,0.0,0.0,0.0,24.76,25.23327045,55.2901825
0.0,0.0,0.0,0.0,0.0,0.0,6.555,25.2331995,55.29031695
0.0,0.0,0.0,0.0,0.0,0.0,141.992,25.233058740170257,55.292736222418874
0.0,0.0,0.0,0.0,0.0,0.0,10.634,25.232871776617987,55.29297122146848
0.0,0.0,0.0,0.0,0.0,0.0,75.369,25.232557174816797,55.2930027929216
0.0,0.0,0.0,0.0,0.0,0.0,95.921,25.23247891687807,55.29302979143488
0.0,0.0,0.0,0.0,0.0,0.0,8.59,25.23210295,55.2929062
0.0598,0.0,0.0,0.0,0.0,0.01196,29.154,25.231956406298895,55.292861846581744
0.0,0.0,0.0,0.0,0.0,0.0,11.956,25.23220545,55.2920998
0.0,0.0,0.0,0.0,0.0,0.0,4.34,25.23226275,55.2921497
0.0,0.0,0.0,0.0,0.0,0.0,12.147,25.232263372521537,55.29208215666988
0.0,0.0,0.0,0.0,0.0,0.0,57.449,25.2328640878153,55.29208931623365
0.2528,0.2339,0.0,0.0,0.0,0.09734000000000001,49.694,25.23244081745181,55.29191384732729
0.0,0.0,0.0,0.0,0.2453,0.04906,12.372,25.2325882064774,55.29197911966189
0.2399,0.2066,0.0,0.0,0.0,0.0893,52.042,25.232568388699942,55.291486295439775
0.6024,0.0,0.0,0.0,0.0,0.12048,107.85,25.2335493,55.29249165
0.0,0.0,0.0,0.0,0.0,0.0,3.621,25.23310615,55.29223275
0.0,0.0,0.0,0.0,0.0,0.0,10.166,25.23309905,55.29228505
0.0,0.0,0.0,0.0,0.0,0.0,5.168,25.23313185,55.292218
0.0,0.0,0.0,0.0,0.0,0.0,22.092,25.2375253,55.30294585
0.0,0.0,0.0,0.0,0.0,0.0,10.028,25.237605199863403,55.3028429104832
0.0531,0.1144,0.0,0.729,0.6769,0.31467999999999996,35.958,25.23745661527531,55.30285458582059
0.0176,0.0,0.0,0.0,0.0583,0.015179999999999999,14.834,25.236319389754772,55.303657855547925
0.0,0.0,0.0,0.0,0.0,0.0,22.813,25.2388866,55.30231075
0.0,0.0,0.0,0.3267,0.5501,0.17536000000000002,16.181,25.2387741,55.30237295
0.8497,0.7941,0.101,0.3153,0.3248,0.47698,104.632,25.2423518,55.3036312
1.0,0.2412,0.0,0.0,0.0,0.24824000000000002,4.938,25.2409586,55.30526355
0.6467,0.1083,0.0,0.0,0.0,0.151,38.176,25.241021505408792,55.305085854849494
0.6481,0.0,0.0,0.0,0.0,0.12962,38.234,25.240992918423576,55.30507747423985
0.0,0.0,0.0,0.0,0.0,0.0,34.914,25.24109805,55.30473325000001
0.1646,0.0183,0.0,0.0,0.0,0.03658,31.497,25.242387,55.29222455
0.2959,0.0,0.0,0.0,0.0,0.059179999999999996,24.227,25.2421653,55.2920957
0.4422,0.3442,0.0,0.0,0.0,0.15728,25.564,25.24215048117609,55.292130138897264
0.0,0.0,0.0,0.0,0.0,0.0,2.776,25.2405934,55.2954787
0.0,0.0,0.0,0.0,0.0,0.0,18.429,25.240642662348282,55.29554774103665
0.7606,0.0,0.0,0.0,0.0,0.15212,67.763,25.2414044,55.2929126
0.5708,0.1014,0.0,0.0,0.0,0.13444,85.371,25.241759538029434,55.29228055536032
0.0,0.0,0.0,0.0,0.0,0.0,19.253,25.240437008333988,55.29475385389823
0.0,0.0,0.0,0.0,0.0,0.0,12.265,25.2404687424284,55.294862099695514
0.0,0.0,0.0,0.2266,0.5404,0.1534,26.098,25.238163278937012,55.293927536046
0.0,0.0,0.0,0.0035,0.5527,0.11123999999999998,15.05,25.23809491170866,55.29411288032165
0.0,0.0,0.0,0.0036,0.571,0.11492,17.317,25.23803290362681,55.2940746133363
0.0,0.0,0.0,0.0,0.0,0.0,17.237,25.23802635,55.2941448
1.0,0.0,0.0,0.0,0.0,0.2,20.72,25.2442828,55.297778
0.0,0.0,0.0,0.0,0.0,0.0,161.558,25.24270965,55.29685085
0.0,0.0,0.0,0.0,0.0,0.0,41.004,25.240976092961773,55.30446673264209
0.0,0.0,0.0,0.0,0.0,0.0,40.878,25.240966163845,55.30450379858487
0.0,0.0,0.0,0.0,0.0,0.0,30.445,25.2413199,55.3038819
1.0,0.0,0.0,0.0,0.0,0.2,26.581,25.2444655,55.2978983
1.0,0.5382,0.26,0.1926,0.1926,0.43668000000000007,33.484,25.244664503660125,55.2980946552762
0.0346,0.0,0.0,0.0273,0.0982,0.03202,28.48,25.236782219285022,55.29281510945045
0.8935,0.5692,0.0,0.4059,0.7075,0.51522,49.322,25.236576683361022,55.29288342743256
0.3082,0.0,0.0,0.0,0.0,0.06163999999999999,32.146,25.23706535,55.2922329
0.8901,0.861,0.0,0.0,0.7423,0.49868000000000007,85.152,25.236809531124724,55.291876613585636
0.0,0.0,0.0,0.0177,0.0324,0.01002,309.134,25.248494526766827,55.29585705021354
0.0,0.0,0.0,0.0,0.0,0.0,7.68,25.24625380341965,55.2960958068878
0.0,0.0,0.0,0.0,0.0,0.0,69.948,25.245674362704637,55.297229375517944
0.0,0.0,0.0,0.0,0.0,0.0,8.432,25.2501203,55.30911295
0.0,0.0,0.0,0.0,0.5048,0.10096000000000001,11.777,25.25007645,55.309044
0.0,0.0,0.0,0.0,0.1851,0.03702,17.226,25.2501432,55.3090113
0.0,0.0,0.0,0.0,0.0163,0.00326,15.155,25.231578550395103,55.29206126801913
0.6456,0.0841,0.0,0.0,0.0,0.14594,22.465,25.231652552419327,55.29125343808721
0.0,0.0,0.0,0.0,0.0,0.0,31.346,25.2368111,55.29388775
0.0,0.0,0.0,0.0,0.0,0.0,40.813,25.236804660210563,55.294081461917074
0.0,0.0,0.0,0.0,0.0,0.0,39.339,25.236621965286425,55.29398227986583
0.0,0.0,0.0,0.0,0.0,0.0,33.652,25.2366271,55.2941808
0.069,0.0,0.0,0.0,0.0,0.013800000000000002,50.248,25.236282992655546,55.29401654702354
0.5624,0.0,0.0,0.0,0.0,0.11248,80.733,25.24291335000001,55.2924554
0.0,0.0,0.0,0.0,0.0,0.0,10.135,25.24325505,55.2926069
0.6166,0.0,0.0,0.0,0.0,0.12332000000000001,171.105,25.24393112508009,55.292865237807085
0.0,0.0,0.0,0.0,0.0,0.0,16.61,25.2433195,55.29249465
0.2767,0.0,0.0,0.0,0.0,0.05534,60.971,25.2435169,55.29271495
0.1361,0.0,0.0,0.0,0.0,0.02722,115.858,25.242823526957324,55.29229013000091
0.0,0.0,0.0,0.0,0.0,0.0,7.977,25.244715,55.29279335
0.0,0.0,0.0,0.0,0.0,0.0,10.146,25.244664249388453,55.292753247035705
0.3922,0.0,0.0,0.0,0.0,0.07844,32.905,25.2445122,55.292734
0.0,0.0,0.0,0.0,0.0,0.0,53.416,25.24482692008434,55.29255517185365
0.0,0.0,0.0,0.0,0.0,0.0,10.165,25.24467611736321,55.292658832276416
0.0,0.0,0.0,0.0,0.0,0.0,221.896,25.23761603172773,55.29479537984443
1.0,0.1675,0.0,0.0,0.7528,0.38406,18.085,25.2533302,55.3051291
1.0,0.0,0.0,0.0,1.0,0.4,4.371,25.2532478,55.30511205
0.2946,0.0,0.0,0.0,1.0,0.25892,10.919,25.253209873678607,55.30507413811828
1.0,1.0,0.0,0.0,0.0,0.4,7.826,25.25338745,55.3052
1.0,0.1692,0.0,0.0,0.445,0.32284,17.824,25.25330505,55.30518295000001
0.3138,0.0,0.0,0.0,1.0,0.26276,11.274,25.253200273211007,55.30509627721196
0.0,0.0,0.0,0.0,0.6888,0.13776,13.928,25.25310735,55.3050265
1.0,1.0,0.0,0.0,0.0,0.4,7.252,25.2529935,55.3059902
0.9066,0.0524,0.0,0.0,0.0,0.1918,21.507,25.25289885,55.30596005000001
0.0,0.0,0.0,0.0,0.0,0.0,4.773,25.25283145,55.3058783
0.0,0.0,0.0,0.0,0.0,0.0,20.614,25.250913426518228,55.30641291448016
0.0,0.0,0.0,0.0,0.0,0.0,20.53,25.250905300130377,55.30644560605891
1.0,0.3497,0.0,0.0,0.3134,0.33262,7.873,25.2514665,55.3050662
1.0,0.385,0.4649,0.4105,0.3971,0.5315,18.436,25.2514689,55.30517065
0.989,0.7871,0.0,0.0,0.0,0.35522,91.581,25.254520598324078,55.29787167487434
0.9605,0.0,0.0,0.0,0.0,0.1921,38.197,25.25436748805413,55.298051144281295
0.5236,0.1463,0.0,0.0,0.0,0.13398,31.53,25.25382447688639,55.29719871189626
1.0,1.0,0.0,0.0,0.1277,0.42554,48.816,25.2540406,55.2968958
0.2949,0.0,0.0,0.6763,0.8625,0.36674,57.49,25.252686848028834,55.2965784696839
0.4157,0.0,0.0,0.0,0.0,0.08314,29.123,25.25392808005544,55.29260106257587
0.5257,0.0494,0.0494,0.0824,0.1716,0.1757,334.071,25.252953812100763,55.291564211300916
0.1474,0.0,0.0,0.0,0.0,0.02948,28.572,25.25403054430124,55.29267781462182
0.5946,0.3512,0.169,0.1207,0.1207,0.27124000000000004,49.817,25.25445145,55.3115419
0.0,0.0,0.0,0.0,0.0,0.0,15.843,25.254231532107013,55.3113621868072
0.0,0.0,0.0,0.0,0.0,0.0,28.257,25.254141242599164,55.31136414078579
0.0,0.0,0.0,0.0,0.0,0.0,36.858,25.25395826592137,55.31111675421814
0.0,0.0,0.0,0.0,0.0,0.0,22.666,25.254139522340505,55.31125293206773
0.0,0.0,0.0,0.8904,1.0,0.37808,26.823,25.2515019,55.30206485
0.7663,0.0,0.0,0.0,0.0,0.15326,5.464,25.25060635,55.30110705
0.0,0.0,0.0,0.5202,0.5993,0.2239,99.949,25.25072069734851,55.301511110711026
0.0,0.0,0.0,0.037,0.6367,0.13474000000000003,42.445,25.251225502053675,55.30190606298621
0.0,0.0,0.0,1.0,1.0,0.4,32.873,25.25091708043191,55.301759985155904
0.0,0.0,0.0,0.0,1.0,0.2,8.624,25.2321275,55.29692705
0.0,0.0,0.0,0.0,0.0,0.0,38.936,25.248961035432007,55.3131727081506
0.0,0.0,0.0,0.447,0.5624,0.20188,61.746,25.24889713614509,55.31307694747808
0.0,0.0,0.0,0.0,0.0,0.0,28.82,25.248374212287803,55.31461495521344
0.0,0.0,0.0,0.0,0.0,0.0,41.71,25.248427514104673,55.31386893506898
0.0,0.0,0.0,0.0,0.0,0.0,6.345,25.244056564199912,55.313346131184566
0.0,0.0,0.0,0.0,0.5312,0.10624,81.01,25.2437139,55.3119863
0.0,0.0,0.0,0.0,1.0,0.2,3.401,25.24401165,55.31224655
0.0,0.0,0.0,0.0,1.0,0.2,5.145,25.2439917,55.31226
0.0,0.0,0.0,0.0,1.0,0.2,0.811,25.24398215,55.31228765
0.0,0.0,0.0,0.0,0.0,0.0,10.985,25.2449836,55.31380095
0.0,0.0,0.0,0.0,0.0,0.0,132.743,25.245076754015006,55.31410712359431
0.0,0.0,0.0,0.0,0.0,0.0,13.662,25.24587586384408,55.31417554706317
0.0,0.0,0.0,0.0,0.0,0.0,140.727,25.24623490080245,55.31346634170245
0.0,0.0,0.0,0.0,0.0,0.0,11.877,25.24605587540828,55.31401486235867
0.0,0.0,0.0,0.0,0.0,0.0,12.921,25.24129370397378,55.30989654256409
0.6289,0.0,0.0,0.0,0.0,0.12578,21.907,25.2422806,55.3108999
0.22,0.0,0.0,0.0,0.0,0.044,15.461,25.2422483,55.31077265000001
0.1826,0.0,0.0,0.0,0.0,0.036520000000000004,123.718,25.24177182202316,55.310464066533505
0.0,0.0,0.0,0.0,0.8436,0.16872,23.59,25.24220855,55.31064235
0.0,0.0,0.0,0.0,0.0,0.0,38.722,25.2424311,55.31083055
1.0,0.0,0.0,0.0,0.0,0.2,13.663,25.24216735,55.311028
1.0,0.0,0.0,0.0,0.0,0.2,9.487,25.24224715,55.31110185
1.0,0.0,0.0,0.0,0.0,0.2,9.258,25.242178751373675,55.311090941137394
1.0,0.0,0.0,0.0,0.0,0.2,5.921,25.242231271531963,55.3110471317533
1.0,0.0,0.0,0.0,0.0,0.2,5.775,25.2422649,55.3110399
0.3697,0.0,0.0,0.0,0.0,0.07393999999999999,115.211,25.2418396,55.31066485
0.2764,0.0,0.0,0.0,0.0,0.055279999999999996,151.896,25.24279138384544,55.31162127054535
0.8294,0.0,0.0,0.0,0.0,0.16588,12.077,25.2423213,55.31101295000001
0.0136,0.0,0.0,0.0,0.0,0.0027199999999999998,131.313,25.24281815,55.31137635
0.0,0.0,0.0,0.0,0.0,0.0,11.068,25.24331745,55.3118194
0.0,0.0,0.0,0.0,0.5125,0.1025,14.778,25.243333254710468,55.31174236574619
0.0,0.0,0.0,0.0,0.9408,0.18816,37.136,25.24325425,55.31157415
0.0,0.0,0.0,0.0,1.0,0.2,6.743,25.24340495,55.31171495
0.0,0.0,0.0,0.0,0.5086,0.10172,14.598,25.243385486983787,55.31179160982974
0.0,0.0,0.0,0.0,0.0,0.0,6.767,25.24379135,55.31337145
0.0,0.0,0.0,0.0,0.0,0.0,8.104,25.2438565,55.3133548
0.0,0.0,0.0,0.0,0.0,0.0,98.327,25.24370175439674,55.312898363317785
0.0,0.0,0.0,0.0,0.0,0.0,7.839,25.24392635,55.31333695
0.0,0.0,0.0,0.0,0.0,0.0,101.551,25.243767639984455,55.312864763046804
0.0,0.0,0.0,0.0,0.0,0.0,13.925,25.242618,55.31099115
0.0,0.0,0.0,0.0,0.0,0.0,9.707,25.242612978410992,55.31094733494121
0.1458,0.0,0.0,0.0,0.0,0.029160000000000002,16.467,25.2427507,55.31093395
0.1159,0.0,0.0,0.0,0.0,0.02318,17.683,25.242730422312984,55.31091273683443
0.1792,0.0,0.0,0.0,0.0,0.03584,17.161,25.242769355563677,55.310951660413714
0.0,0.0,0.0,0.0,0.0,0.0,7.1,25.24272625,55.3110129
0.0,0.0,0.0,0.0,0.8553,0.17106,47.182,25.2429063967914,55.31119499610267
0.0,0.0,0.0,0.0,0.6711,0.13422,53.318,25.24285145,55.3112036
0.0,0.0,0.0,0.0,1.0,0.2,13.041,25.2430815,55.3114137
1.0,0.386,0.0,0.0,0.0,0.2772,28.854,25.243440702395556,55.310598986965516
1.0,0.9333,0.0,0.0,0.0,0.38666,15.258,25.2435298,55.3107847
0.0,0.0,0.0,0.0,0.0,0.0,5.565,25.24268315,55.31101405
0.0,0.0,0.0,0.0,0.349,0.0698,44.406,25.23582355,55.3098509
0.0,0.0,0.0,0.0338,0.6017,0.1271,30.991,25.23574532408165,55.309768694375045
0.0,0.0,0.0,0.0,0.8341,0.16682,132.645,25.23661905,55.30988585
0.0,0.0,0.0,0.0,0.0,0.0,30.082,25.235910923473106,55.3097797881328
0.0,0.0,0.0,0.0,0.0,0.0,4.902,25.235843,55.30964055
1.0,0.0,0.0,0.906,1.0,0.5812,6.411,25.2359283,55.30734585
0.6941,0.0,0.0,0.0,0.5546,0.24974,35.181,25.23590286489397,55.307519138042146
1.0,0.8595,0.0,1.0,1.0,0.7719,36.132,25.23611945,55.3073543
1.0,0.0,0.0,0.0712,0.5518,0.32459999999999994,35.222,25.23593962112778,55.30752109073518
0.0,0.0,0.0,0.0,0.0,0.0,40.276,25.2347063,55.3076828
0.0,0.0,0.0,0.0,0.7023,0.14046,13.384,25.234800850152634,55.30744085588964
0.0,0.0,0.0,0.0,0.0,0.0,20.932,25.23522315000001,55.3073148
0.6488,0.0,0.0,0.0,0.0,0.12976000000000001,59.344,25.2359006,55.30798805
1.0,1.0,0.0,0.0,0.0,0.4,14.51,25.2371702,55.3073932
1.0,0.8555,0.0,0.2027,0.7673,0.5651,91.586,25.236693339146616,55.3073777077054
1.0,0.415,0.0,0.0,0.0,0.28300000000000003,16.348,25.23713969688015,55.30731899391425
0.503,0.6981,0.0,0.0,0.0,0.24022000000000002,8.401,25.23727315,55.30739745
1.0,0.4333,0.0,0.0,0.0,0.28666,17.551,25.237192669603164,55.30732270999402
0.7753,0.2945,0.0,0.5581,0.8517,0.49592,85.008,25.237936862396403,55.30632185847495
0.8981,0.7271,0.0,0.0,0.9026,0.50556,44.262,25.2367146,55.3066512
0.5917,0.5522,0.0,0.0,0.6865,0.36608,31.063,25.237042376884936,55.306566014061445
1.0,0.0,0.0,0.0,1.0,0.4,9.768,25.23842165,55.30725655000001
0.7474,0.4313,0.0,0.0,1.0,0.43574,23.61,25.238519372029913,55.30738022434311
1.0,0.534,0.0,0.0,0.5692,0.42064,16.537,25.23841672524493,55.30736860519622
1.0,0.9818,0.0,0.0,0.0,0.39636,67.452,25.23807,55.30742585
0.8377,0.8874,0.0,0.0,0.4715,0.43931999999999993,25.459,25.2384873,55.307445
0.0229,0.0,0.0,0.0,0.0,0.00458,45.041,25.2375133,55.307407
1.0,0.0,0.0,0.0,0.0,0.2,5.686,25.23774125,55.307416
1.0,0.0,0.0,0.0,0.0,0.2,43.444,25.237718844819703,55.307630868749825
1.0,0.0,0.0,0.0,0.0,0.2,43.445,25.23775095852315,55.30763212437741
1.0,0.7761,0.0,0.0,0.7589,0.507,41.637,25.23607475,55.30828855
0.0,0.0,0.0,0.0,0.0,0.0,5.022,25.235862,55.30906105
0.4712,0.2087,0.0,0.0,0.8376,0.3035,33.946,25.236013832209924,55.30908477302597
0.4694,0.2069,0.0,0.0,0.836,0.30246,33.907,25.236014855557915,55.30904931647109
0.0,0.0,0.0,0.0,0.0,0.0,4.058,25.2396815,55.30921055000001
0.0,0.0,0.0,0.0,0.0,0.0,36.212,25.2396904,55.3090106
0.6252,0.6002,0.0,0.0,0.0,0.24508000000000002,39.466,25.23950496837039,55.30918927527083
0.6492,0.6071,0.0,0.0,0.0,0.25126,39.406,25.23950368658584,55.30921928108364
0.0,0.0,0.0,0.0,0.0,0.0,37.026,25.239757610734053,55.30866383507541
0.4861,0.4253,0.0,0.0,0.5797,0.29822,79.476,25.2391447,55.3099997
1.0,1.0,0.0,0.0,0.0,0.4,32.62,25.23964835,55.31002195
1.0,0.312,0.0,0.0,0.0,0.2624,23.424,25.23958758288187,55.30994893626125
