id,captured_at,compass_angle,creator_id,is_pano,sequence_id,lon,lat,organization_id,svf,gvi,svf_percent,gvi_percent
837392000193013,1496321692000,206.43495001673,111480967750226,False,2o_aVX9zoMounQF1Ni4jWQ,55.30113637447357,25.244171924747377,1805883732926354.0,0.0361701117621527,0.0263841417100694,3.61701117621527,2.6384141710069398
761714934437915,1591514984000,15.68936451922,104723918435539,False,9h3Sm7kHFiJ8PI51fCtE0Q,55.30913472175598,25.249591608765684,,0.3740959167480469,0.1615778605143229,37.40959167480469,16.15778605143229
638456158669956,1738755962953,167.0,106609934906640,False,jwEmDicGCnyHsxY5ZP8rpa,55.30394196510315,25.25449677234076,,0.1545867919921875,0.0010770161946614,15.45867919921875,0.10770161946613999
583545082545273,1496321185000,20.229351314084,111480967750226,False,AqTeqaQIVDaRm109xh7eEg,55.300047397613525,25.239960221823665,1805883732926354.0,0.26605224609375,6.612141927083333e-05,26.605224609375,0.006612141927083333
473744357286040,1496323230000,52.137655680145,111480967750226,False,DFLvdLzYvX7MUyyQbUrcdw,55.31111419200897,25.25006224135865,1805883732926354.0,0.164947509765625,,16.4947509765625,0.0
306517491148748,1533461819137,206.95852661133,105455461693813,False,6zecmuyo3gce70uesxca05,55.31382858753204,25.24831070257804,492619558525608.0,0.6235313415527344,0.0038045247395833,62.35313415527344,0.38045247395833
540977857068111,1496323411000,196.52133497672,111480967750226,False,DFLvdLzYvX7MUyyQbUrcdw,55.30920445919037,25.245365537508988,1805883732926354.0,0.4010348849826389,0.0233815511067708,40.10348849826389,2.33815511067708
849295078990339,1613727501500,299.28086796905,104723918435539,False,l890jopinugy0dw9uav6hd,55.30633985996246,25.25390001228135,,0.4008115132649739,1.9073486328125e-05,40.08115132649739,0.0019073486328125
1756627557860561,1533882123427,208.87065124512,105455461693813,False,od20ro7mrpysaeqn32allb,55.29910862445831,25.246268017422736,492619558525608.0,0.493017832438151,0.0260670979817708,49.3017832438151,2.60670979817708
5362462780490286,1496323563000,270.0,111480967750226,False,zIJRB2tVQqCVXNvsJRJZsg,55.30996084213257,25.251629386230434,1805883732926354.0,0.4089575873480903,0.0208621554904513,40.89575873480903,2.08621554904513
156833656386336,1496322343000,106.46096531004,111480967750226,False,tkHOFVEVKOB2fnxkHrZRUg,55.30359864234924,25.247020078897062,1805883732926354.0,0.1744469536675347,,17.44469536675347,0.0
1185307381905717,1496323673000,306.39880923334,111480967750226,False,OMEAegpDD5Rd75ueJEXgXg,55.31323850154877,25.24884441513079,1805883732926354.0,0.4226413302951389,0.0037604437934027,42.26413302951389,0.37604437934027
533338921405856,1496321153000,322.63108743151,111480967750226,False,AqTeqaQIVDaRm109xh7eEg,55.29992938041687,25.239727312333983,1805883732926354.0,0.1660274929470486,,16.60274929470486,0.0
506111924085142,1496323286000,219.12693437973,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.311795473098755,25.246335945747138,1805883732926354.0,0.2415195041232639,0.043853759765625,24.15195041232639,4.3853759765625
311959897055306,1496322913000,144.8748577285,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.3078418970108,25.25280837043924,1805883732926354.0,0.4833797878689236,0.0060340033637152,48.33797878689236,0.60340033637152
306203954412270,1496321786000,24.382062845755,111480967750226,False,WyM9zid44BU9AYZzRfts2w,55.303019285202026,25.24143045267591,1805883732926354.0,0.2531483968098958,0.0029534233940972,25.314839680989582,0.29534233940972
169962798269770,1496323324000,180.0,111480967750226,False,TF3BEAWJMEZwTV3MhVZxIQ,55.31057238578797,25.24494340750651,1805883732926354.0,0.0637257893880208,,6.37257893880208,0.0
3824446691177349,1727262057811,100.0,106609934906640,False,LPjUZu8fhHkAgomrlIdeW5,55.309038162231445,25.252493005413925,,0.2911020914713542,0.0033467610677083,29.110209147135418,0.33467610677083
1106366963108910,1496321044000,217.24185791892,111480967750226,False,AqTeqaQIVDaRm109xh7eEg,55.296785831451416,25.23929060583781,1805883732926354.0,0.5101453993055556,0.0053219265407986,51.01453993055556,0.5321926540798599
329061841898857,1496321733000,162.97849015712,111480967750226,False,hV5bl4CmD45odw60xPTCvA,55.29987037181854,25.242856996303516,1805883732926354.0,0.2414008246527778,0.000883314344618,24.14008246527778,0.0883314344618
301764989538617,1715515646886,311.35496711730957,106609934906640,False,6zcfny5GKPDdmUXC038b7V,55.30175864696503,25.246006007815737,,0.1796620686848958,0.0021629333496093,17.96620686848958,0.21629333496093
