id,x1,y1,x2,y2,length
1865,328316.70618437126,2792679.0737017193,328285.31185950455,2792679.9927938855,31.407775538014263
1866,328329.612751144,2792690.9518667576,328271.02025515644,2792726.4919105624,68.52864583294149
1867,328235.0152288869,2792664.224517171,328264.92823037057,2792714.8817970105,58.829819467025615
1868,328031.1455498589,2792264.8767041694,327991.45340364764,2792194.9130604886,80.43865928737584
1869,327999.43789768417,2792283.2373880097,327962.5034151598,2792213.825910488,78.62639004216557
1870,328230.86570626526,2793625.2072404292,328243.00086369476,2793558.949747541,67.35961260039721
1871,328384.11248752824,2793305.684455389,328363.1176000619,2793270.899595394,40.6436551429965
1872,328036.19500010286,2792973.6926794373,328013.7606564674,2792988.257633055,26.74843243738801
1873,328036.19500010286,2792973.6926794373,328053.4160064643,2793133.9631049517,161.19296620709162
1874,328013.7606564674,2792988.257633055,327976.4900116287,2792952.4948528553,51.653435648637554
1875,328013.7606564674,2792988.257633055,328051.4987165791,2793080.6239682725,99.77825946809814
1876,328043.7041460279,2793131.649364466,328051.4987165791,2793080.6239682725,51.63396562644934
1877,328005.99955722946,2793155.2266992177,328005.99955722946,2793155.2266992177,88.96764551438454
1878,328049.27823539753,2793099.3410535143,327980.66389058484,2793149.987627963,85.28190803167163
1879,328005.99955722946,2793155.2266992177,327815.6893626122,2793115.938512966,194.32327160677374
1880,328034.8177863335,2793136.4151610504,328025.22219983547,2793117.0949735143,21.571854965906876
1881,327820.00676058314,2793938.6047201445,327790.5850706331,2793947.8419266846,30.83766891612539
1882,329965.81249205477,2794214.803447218,329957.3316409648,2794226.1654213066,14.178127182309815
1883,329866.3914624747,2792836.7574656126,329854.61816319823,2792846.7650011587,15.4519042049756
1884,329963.8824270911,2792954.6318938653,329954.8283040901,2792966.1450169557,14.64681353102036
1885,329930.46720344137,2792938.1911467845,329868.40333628585,2792989.52071455,80.53973015398005
1886,330123.732125322,2793012.6776973316,330032.1685123674,2792979.8957892405,97.25507038397667
1887,329878.3751657899,2792886.746040347,329922.02033651643,2792928.282781142,60.42377935802083
1888,329759.7690349879,2792153.3973385775,329739.9826380926,2792133.6060757837,27.985631761182248
1889,329766.88011477777,2792285.347182385,329686.3047911688,2792287.889871577,80.61543303251281
1890,329504.90553292236,2792425.238077223,329518.834541336,2792416.776175475,16.297885033751427
1891,329516.205136204,2792349.631897173,329559.4199003796,2792344.778121206,43.48649197036482
1892,329697.7440839602,2792520.296501285,329675.0862808358,2792522.09940407,22.729419281553383
1893,329776.26449407975,2792459.4425971243,329694.91613511724,2792462.9255897296,81.42288832620739
1894,330029.41693366435,2792257.9964676197,330024.02538041316,2792285.194307256,27.780024263645018
1895,330204.7341667325,2791887.4954287475,330240.01540233905,2791887.0528324186,35.284011640310474
1896,330136.11221031036,2792476.422715559,330089.0156613813,2792461.7817556397,49.3197995574711
1897,329969.24320151214,2792702.162240319,329968.45184110396,2792682.486495839,19.69165234655057
1898,329969.24320151214,2792702.162240319,329909.63752805407,2792755.177722245,79.77368205129014
1899,330221.8773999359,2792106.248562508,330207.3554870871,2792106.862804723,14.53551855288541
1900,329888.08408289857,2792790.289193768,329899.16936665773,2792777.6426891885,16.817814731996343
1901,330175.6278551151,2792746.0202433523,330149.84533426864,2792884.919094448,141.29025615704822
1902,330183.76343683945,2793336.28903506,330181.4181085354,2793354.9185178694,18.77653308258735
1903,330238.6832264808,2792099.7454101993,330236.66491786554,2792127.6098034442,27.937393947473968
1904,330156.2382668605,2792270.506397436,330153.4970873768,2792216.679420037,53.89673052090808
1905,330153.4970873768,2792216.679420037,330175.0849052913,2792202.6384862647,25.75231452732564
1906,330027.7640859724,2792269.194969259,330048.2364135673,2792268.2399126827,20.494593281470117
1907,329957.7544564828,2792277.8402585424,330026.9186974204,2792274.8886218295,69.22719396129577
1908,330024.02538041316,2792285.194307256,330080.02115145186,2792357.727926488,92.43919032444592
1909,330046.4850616285,2792310.1036554263,330132.61826792656,2792300.037815187,86.78183360996826
1910,329919.5363407927,2792731.5013384344,329909.03288041253,2792739.9419252924,13.474649771517463
1911,329919.5363407927,2792731.5013384344,329934.05929429794,2792748.6559189977,22.477219128884236
1912,329909.03288041253,2792739.9419252924,329908.37082774495,2792711.3245645803,59.11977055741899
1913,329934.7461282711,2792710.317233025,329879.5280949128,2792712.418364185,55.257995034353335
1914,329880.23328448227,2792731.6409964347,329879.5280949128,2792712.418364185,19.235562974360004
1915,329879.5280949128,2792712.418364185,329909.63752805407,2792755.177722245,52.296660178230674
1916,329933.9840544033,2792691.3722700276,329877.12085301935,2792675.625187395,59.0033412873236
1917,329909.63752805407,2792755.177722245,329913.1694782211,2792766.034120355,11.41648159027668
1918,329933.2792628794,2792673.7781093186,329877.12085301935,2792675.625187395,56.188777308547415
1919,329942.9847182919,2792741.3208364444,329958.3607779371,2792755.0083658225,20.585715209566608
1920,329913.1694782211,2792766.034120355,329932.86437661096,2792783.444939917,26.2873669357127
