x1,y1,x2,y2
329042.89148963144,2792414.3507584613,329020.55602882616,2792377.886929808
329042.89148963144,2792414.3507584613,329052.9169038733,2792409.560216589
329037.6379266096,2792422.005632285,329041.78963066626,2792419.6489318935
329041.78963066626,2792419.6489318935,329039.7602200641,2792416.1295823646
329039.7602200641,2792416.1295823646,329042.89148963144,2792414.3507584613
329037.6379266096,2792422.005632285,329028.4822706209,2792427.051070793
329025.1520374506,2792595.6796513204,329089.45569642156,2792575.7685694634
329089.45569642156,2792575.7685694634,329119.5718164406,2792677.8605501223
329089.45569642156,2792575.7685694634,329098.7479657055,2792572.770887739
329098.7479657055,2792572.770887739,329106.81916863914,2792570.420086959
329167.03088827163,2792806.5425609928,329150.44374737743,2792752.0705481754
329167.03088827163,2792806.5425609928,329158.25772190286,2792809.1459182487
329179.6326429408,2792743.28261911,329181.0302391879,2792748.6378478077
329181.0302391879,2792748.6378478077,329170.80049851805,2792751.591927784
329170.80049851805,2792751.591927784,329168.08260941145,2792753.3876635237
329168.08260941145,2792753.3876635237,329165.92690283165,2792755.8188304403
329165.92690283165,2792755.8188304403,329164.37423425535,2792758.9292247477
329164.37423425535,2792758.9292247477,329163.7424954811,2792762.360333042
329163.7424954811,2792762.360333042,329164.078279424,2792765.812458262
329164.078279424,2792765.812458262,329165.3484262142,2792769.0533791776
329165.3484262142,2792769.0533791776,329168.48184333195,2792771.439915123
329168.48184333195,2792771.439915123,329176.9282850523,2792803.603749526
329176.9282850523,2792803.603749526,329167.03088827163,2792806.5425609928
329124.87290968164,2792812.780195932,329152.19503309904,2792805.3783810763
329152.19503309904,2792805.3783810763,329153.70918726275,2792810.3887147764
329153.70918726275,2792810.3887147764,329158.25772190286,2792809.1459182487
329458.45105082216,2792142.6347953347,329384.23460979364,2792143.7254076903
329458.45105082216,2792142.6347953347,329443.91591266345,2792199.759260781
329488.5952128752,2792059.202674336,329501.8151026312,2792057.6070413482
329417.1243666274,2792079.102277176,329415.00039045885,2792076.869124357
329415.00039045885,2792076.869124357,329414.09026097495,2792074.2107820814
329414.09026097495,2792074.2107820814,329414.22787846124,2792071.5392324976
329414.22787846124,2792071.5392324976,329415.13325198623,2792069.0241761114
329415.13325198623,2792069.0241761114,329416.73851322226,2792066.8769519227
329416.73851322226,2792066.8769519227,329418.88470425725,2792065.276812978
329418.88470425725,2792065.276812978,329421.41230840125,2792064.358707046
329421.41230840125,2792064.358707046,329483.19740059075,2792058.639237478
329483.19740059075,2792058.639237478,329485.87679884286,2792058.572242375
329485.87679884286,2792058.572242375,329488.5952128752,2792059.202674336
329053.77721091267,2792361.215619633,329057.8300137565,2792359.8018133207
329053.77721091267,2792361.215619633,329050.10665774613,2792352.21118892
329053.77721091267,2792361.215619633,329056.8130780639,2792368.6328237127
329096.23226537113,2792346.477213904,329057.8300137565,2792359.8018133207
329096.23226537113,2792346.477213904,329093.4738819244,2792337.8932979405
329096.23226537113,2792346.477213904,329099.4733689279,2792356.583810121
329050.10665774613,2792352.21118892,329054.86284497345,2792350.64448029
329050.10665774613,2792352.21118892,329046.7493831906,2792343.280347669
329093.4738819244,2792337.8932979405,329054.86284497345,2792350.64448029
329051.8224937479,2792341.277588502,329085.03092350345,2792329.170699793
329085.03092350345,2792329.170699793,329086.77853798284,2792328.7276581367
329086.77853798284,2792328.7276581367,329088.56490959757,2792328.959890797
329088.56490959757,2792328.959890797,329090.147555021,2792329.815070046
329090.147555021,2792329.815070046,329091.3035800856,2792331.1963082664
329091.3035800856,2792331.1963082664,329091.8691377018,2792332.8951910893
329091.8691377018,2792332.8951910893,329093.4738819244,2792337.8932979405
329046.7493831906,2792343.280347669,329051.8224937479,2792341.277588502
329046.7493831906,2792343.280347669,329046.48842953995,2792342.5635684007
329056.8130780639,2792368.6328237127,329060.37741611607,2792367.6350784665
329056.8130780639,2792368.6328237127,329057.7250827097,2792370.637515236
329099.4733689279,2792356.583810121,329101.28840736253,2792362.277181392
329099.4733689279,2792356.583810121,329060.37741611607,2792367.6350784665
329045.45287108666,2792340.349954645,329046.48842953995,2792342.5635684007
329055.9143357425,2792334.180226591,329054.67407654837,2792334.9048931883
329054.67407654837,2792334.9048931883,329053.9241003982,2792335.3574916916
329053.9241003982,2792335.3574916916,329045.45287108666,2792340.349954645
329062.69464613014,2792374.795487977,329065.1478768883,2792382.352991096
329062.69464613014,2792374.795487977,329061.3943614733,2792370.7684100876
329057.7250827097,2792370.637515236,329058.4504326439,2792372.2235972774
329058.4504326439,2792372.2235972774,329059.62548699894,2792373.5159676857
329059.62548699894,2792373.5159676857,329061.14782374434,2792374.3829833474
329061.14782374434,2792374.3829833474,329062.69464613014,2792374.795487977
329101.28840736253,2792362.277181392,329070.9701092588,2792373.450200337
329070.9701092588,2792373.450200337,329068.3622693152,2792374.3915474373
329068.3622693152,2792374.3915474373,329065.6371760793,2792374.8247839706
329065.6371760793,2792374.8247839706,329062.69464613014,2792374.795487977
329956.92246985494,2792225.2632497293,329960.5172054221,2792225.0740636983
329956.92246985494,2792225.2632497293,329952.66394036426,2792225.549402578
329956.92246985494,2792225.2632497293,329955.83918925707,2792206.4109582077
329956.1130932574,2792247.4516596096,329957.09291522356,2792246.043513646
329957.09291522356,2792246.043513646,329957.64808401547,2792244.51884558
329957.64808401547,2792244.51884558,329957.8696861523,2792242.9097448667
329957.8696861523,2792242.9097448667,329957.8714622201,2792241.447421071
329957.8714622201,2792241.447421071,329957.5378482203,2792235.7464219667
329957.5378482203,2792235.7464219667,329956.92246985494,2792225.2632497293
329644.5824713389,2792068.748253043,329645.0011308065,2792081.194718695
329646.9471852571,2792138.1335913455,329676.66331474844,2792136.6849682364
329646.9471852571,2792138.1335913455,329600.7971126434,2792140.387421753
329646.9471852571,2792138.1335913455,329646.6419569008,2792129.8953588894
328948.68998280645,2793587.882242378,328907.4545922597,2793610.305280345
328907.4545922597,2793610.305280345,328928.7456373236,2793648.74289843
328907.4545922597,2793610.305280345,328899.5153677595,2793595.959850504
329085.021401164,2793485.5694234017,329090.8258650823,2793496.0313545726
329824.5919056955,2793629.8632299285,329802.7921509857,2793554.7956058746
329824.5919056955,2793629.8632299285,329826.04488071194,2793634.841156046
329824.5919056955,2793629.8632299285,329717.7251684744,2793660.0999904396
329717.7251684744,2793660.0999904396,329751.38958592585,2793762.070796566
329824.0283403576,2793332.84519607,329819.1704803733,2793316.6991080577
329856.83225704764,2793045.23378468,329876.34122160333,2793049.4861112894
329856.83225704764,2793045.23378468,329787.1662511905,2792960.7537377886
329732.04903924244,2792893.9376379442,329685.3898431271,2792837.938219726
329685.3898431271,2792837.938219726,329682.99406103906,2792834.9108351897
329682.99406103906,2792834.9108351897,329681.4284167023,2792831.3966430565
329681.4284167023,2792831.3966430565,329680.7961598751,2792827.593748381
329680.7961598751,2792827.593748381,329681.13085980783,2792823.767602038
329681.13085980783,2792823.767602038,329682.7142706008,2792817.488560719
329787.1662511905,2792960.7537377886,329732.04903924244,2792893.9376379442
329325.0964547671,2792924.755828034,329334.56775256095,2792921.589863697
329325.0964547671,2792924.755828034,329307.56869485136,2792930.6268018987
329310.3369620533,2792897.6899520755,329315.0629510186,2792901.729215673
329315.0629510186,2792901.729215673,329318.9666404527,2792906.8755861213
329318.9666404527,2792906.8755861213,329321.34146211087,2792913.0271963524
329321.34146211087,2792913.0271963524,329325.0964547671,2792924.755828034
329310.3369620533,2792897.6899520755,329317.56249734556,2792876.2402349873
329288.7120583519,2792902.2500391332,329292.09454787546,2792898.8285389123
329292.09454787546,2792898.8285389123,329296.3275673836,2792896.5373504255
329296.3275673836,2792896.5373504255,329301.05041296803,2792895.5361190178
329301.05041296803,2792895.5361190178,329305.85145166784,2792895.940819841
329305.85145166784,2792895.940819841,329310.3369620533,2792897.6899520755
329288.7120583519,2792902.2500391332,329269.28610225185,2792891.8380665346
329291.23484540096,2792936.095000435,329286.5291785088,2792918.495907519
329286.5291785088,2792918.495907519,329285.50605734915,2792912.4712599227
329285.50605734915,2792912.4712599227,329286.2543901724,2792907.1000213847
329286.2543901724,2792907.1000213847,329288.7120583519,2792902.2500391332
329291.23484540096,2792936.095000435,329307.56869485136,2792930.6268018987
329291.23484540096,2792936.095000435,329283.83039298106,2792938.5702283597
329283.83039298106,2792938.5702283597,329292.11560279515,2792969.1630611666
329283.83039298106,2792938.5702283597,329273.6669565834,2792941.9776047696
329295.18016977696,2792978.075485828,329292.11560279515,2792969.1630611666
329295.18016977696,2792978.075485828,329313.16901084816,2792972.819046169
329295.18016977696,2792978.075485828,329260.62783442356,2792988.1605603336
329273.6669565834,2792941.9776047696,329280.41912341124,2792962.8632165375
329280.41912341124,2792962.8632165375,329282.0731604781,2792965.3903035633
329282.0731604781,2792965.3903035633,329286.01732109254,2792967.3567419685
329286.01732109254,2792967.3567419685,329292.11560279515,2792969.1630611666
329269.28610225185,2792891.8380665346,329267.5548766104,2792896.7675092127
329267.5548766104,2792896.7675092127,329265.39041311183,2792907.2857774734
329265.39041311183,2792907.2857774734,329266.06496746704,2792917.624200468
329266.06496746704,2792917.624200468,329273.6669565834,2792941.9776047696
329269.28610225185,2792891.8380665346,329242.6553520143,2792878.1714753723
329317.56249734556,2792876.2402349873,329311.0310248182,2792872.8441229677
329311.0310248182,2792872.8441229677,329302.49817374325,2792871.3343854593
329302.49817374325,2792871.3343854593,329295.2115169141,2792871.9691554047
329295.2115169141,2792871.9691554047,329288.87683900405,2792872.9907276137
329288.87683900405,2792872.9907276137,329281.8892850755,2792876.5685021495
329281.8892850755,2792876.5685021495,329277.08790034207,2792880.927392024
329277.08790034207,2792880.927392024,329269.28610225185,2792891.8380665346
329470.86212459806,2793243.960363634,329462.3355998964,2793216.560980898
329470.86212459806,2793243.960363634,329478.28620723175,2793267.828661951
329470.86212459806,2793243.960363634,329421.56910012197,2793258.7396992235
329317.56249734556,2792876.2402349873,329324.35330478405,2792857.0670161746
329343.7379562453,2792918.5163292917,329334.62079859286,2792894.6472884743
329334.62079859286,2792894.6472884743,329329.7995884355,2792887.0531539056
329329.7995884355,2792887.0531539056,329324.3203183631,2792881.6053936793
329324.3203183631,2792881.6053936793,329317.56249734556,2792876.2402349873
329343.7379562453,2792918.5163292917,329364.9691710195,2792911.5019604173
329343.7379562453,2792918.5163292917,329334.56775256095,2792921.589863697
329345.2149550732,2792956.5287668398,329349.4674398656,2792952.586713765
329349.4674398656,2792952.586713765,329350.91253871657,2792948.9348720475
329350.91253871657,2792948.9348720475,329351.4074833493,2792945.0402203416
329351.4074833493,2792945.0402203416,329343.7379562453,2792918.5163292917
329345.2149550732,2792956.5287668398,329334.56775256095,2792921.589863697
329345.2149550732,2792956.5287668398,329347.11908207077,2792962.9078801577
329347.11908207077,2792962.9078801577,329377.9062765972,2792953.8564729923
329347.11908207077,2792962.9078801577,329329.16029921913,2792968.1528155208
329307.56869485136,2792930.6268018987,329306.0172592949,2792925.0519430307
329307.56869485136,2792930.6268018987,329319.84462711227,2792970.873699119
329319.84462711227,2792970.873699119,329329.16029921913,2792968.1528155208
329319.84462711227,2792970.873699119,329313.16901084816,2792972.819046169
329315.7495066889,2792978.502780498,329283.680196405,2793013.6926535447
329283.680196405,2793013.6926535447,329282.164756116,2793016.5588477384
329282.164756116,2793016.5588477384,329282.0326318366,2793020.4600031585
329282.0326318366,2793020.4600031585,329281.50608304155,2793025.0418998497
329313.16901084816,2792972.819046169,329315.7495066889,2792978.502780498
329324.34578249214,2792981.850684155,329322.2849818123,2792982.220105685
329322.2849818123,2792982.220105685,329320.2060018588,2792981.947227788
329320.2060018588,2792981.947227788,329318.31087774236,2792981.073813686
329318.31087774236,2792981.073813686,329315.7495066889,2792978.502780498
329329.55404549534,2792975.403995233,329329.16029921913,2792968.1528155208
329324.34578249214,2792981.850684155,329326.58680618566,2792980.5927421153
329326.58680618566,2792980.5927421153,329328.20396436355,2792978.600439565
329328.20396436355,2792978.600439565,329329.55404549534,2792975.403995233
329377.9062765972,2792953.8564729923,329364.9691710195,2792911.5019604173
329324.34578249214,2792981.850684155,329331.9535852773,2793010.668509473
329364.9691710195,2792911.5019604173,329346.3044694996,2792850.409118468
328830.3733955763,2793819.8485289738,328760.15174707345,2793860.4194185096
328830.3733955763,2793819.8485289738,328896.15654718876,2793781.1953172726
327792.17534568335,2792109.1546206065,327789.3123235246,2792104.294506003
327803.6184061846,2792131.0545509257,327802.00118278636,2792126.699255428
327802.00118278636,2792126.699255428,327792.17534568335,2792109.1546206065
327770.93343328335,2792097.1725004,327779.7964033919,2792092.8943152484
327779.7964033919,2792092.8943152484,327781.8750605077,2792090.7519326466
327789.3123235246,2792104.294506003,327786.59358497884,2792099.6873535207
327786.59358497884,2792099.6873535207,327781.8750605077,2792090.7519326466
328295.8977402082,2791953.143723162,328299.2472515728,2791952.6802578843
328299.2472515728,2791952.6802578843,328303.1380800045,2791951.2018158417
328303.1380800045,2791951.2018158417,328472.1761403262,2791859.6911021
328295.8977402082,2791953.143723162,328304.75377883896,2791968.950640787
328278.99603289604,2791951.253327657,328283.42244995,2791951.4851945005
328283.42244995,2791951.4851945005,328286.85513232753,2791952.0177027807
328286.85513232753,2791952.0177027807,328291.0070480392,2791952.8512741174
328291.0070480392,2791952.8512741174,328295.8977402082,2791953.143723162
328586.10580840183,2792754.26818179,328509.66767475894,2792797.6439667577
328514.0643674178,2792650.880552806,328711.0419442146,2792533.682484389
328514.0643674178,2792650.880552806,328497.27379111433,2792660.864293596
328514.0643674178,2792650.880552806,328534.04854873056,2792686.974609405
328382.5823395874,2792660.1030061473,328451.3850887261,2792668.502837435
328405.1987844143,2792708.2829881986,328391.02019895916,2792683.492705295
328391.02019895916,2792683.492705295,328387.39859198884,2792675.994431541
328387.39859198884,2792675.994431541,328384.57897470804,2792668.175797781
328384.57897470804,2792668.175797781,328382.5823395874,2792660.1030061473
328384.3717636403,2792612.123054423,328382.7730054421,2792621.9142500204
328382.7730054421,2792621.9142500204,328381.7858477543,2792634.6444725487
328381.7858477543,2792634.6444725487,328381.1718564185,2792647.403196382
328381.1718564185,2792647.403196382,328382.5823395874,2792660.1030061473
330070.6264136848,2791951.3928438076,330072.0778792168,2791867.170510549
330070.6264136848,2791951.3928438076,330076.04916650546,2791951.535237527
330019.46230186976,2791954.8048832268,330021.79824242665,2791952.2608300224
330021.79824242665,2791952.2608300224,330024.8920823992,2791950.693203254
330024.8920823992,2791950.693203254,330028.3332684797,2791950.3065643306
330028.3332684797,2791950.3065643306,330070.6264136848,2791951.3928438076
329988.5473036058,2791958.7049525846,329999.8669671803,2791969.46354128
329988.5473036058,2791958.7049525846,329930.68246005557,2791958.9002543055
329930.68246005557,2791958.9002543055,329934.2274897988,2791953.9481342067
329934.2274897988,2791953.9481342067,329935.6982030034,2791952.3122590287
329935.6982030034,2791952.3122590287,329937.48582111613,2791951.037977024
329937.48582111613,2791951.037977024,329939.52051806054,2791950.1815559394
329939.52051806054,2791950.1815559394,329941.69216942193,2791949.799769873
329941.69216942193,2791949.799769873,329974.98486440565,2791950.688667836
329974.98486440565,2791950.688667836,329978.4585836838,2791951.287552641
329978.4585836838,2791951.287552641,329981.69059662544,2791952.698171479
329981.69059662544,2791952.698171479,329984.468502198,2791954.856724266
329984.468502198,2791954.856724266,329988.5473036058,2791958.7049525846
329893.61962309945,2791938.639048671,329895.4291850389,2791948.730555006
329895.4291850389,2791948.730555006,329896.5949357023,2791952.4935143404
329896.5949357023,2791952.4935143404,329899.0418761801,2791955.575687914
329899.0418761801,2791955.575687914,329902.45268284937,2791957.5822552904
329902.45268284937,2791957.5822552904,329906.3500931143,2791958.220108597
329906.3500931143,2791958.220108597,329930.68246005557,2791958.9002543055
330170.24688575184,2791957.6310868426,330165.3479369366,2791955.06707264
330169.8189243945,2791946.813226557,330169.8606232748,2791950.136110872
330169.8606232748,2791950.136110872,330170.24688575184,2791957.6310868426
330165.3479369366,2791955.06707264,330158.24690276035,2791953.6717324974
330164.0526644177,2791908.0571097163,330164.4150789745,2791929.710100971
330164.4150789745,2791929.710100971,330164.5713520916,2791933.330654149
330164.5713520916,2791933.330654149,330164.99595778587,2791937.457429122
330164.99595778587,2791937.457429122,330165.7348263967,2791943.341666387
330165.7348263967,2791943.341666387,330165.88282593875,2791945.500024069
330165.88282593875,2791945.500024069,330165.960581586,2791947.6814193176
330165.960581586,2791947.6814193176,330165.95760182216,2791949.8527497174
330165.95760182216,2791949.8527497174,330165.3479369366,2791955.06707264
330158.24690276035,2791953.6717324974,330076.04916650546,2791951.535237527
330138.5107601305,2791884.870092937,330143.4495390301,2791884.9853556906
330143.4495390301,2791884.9853556906,330148.2663835827,2791885.8222222137
330148.2663835827,2791885.8222222137,330151.9585594138,2791887.7699294807
330151.9585594138,2791887.7699294807,330154.94711417216,2791890.657022098
330154.94711417216,2791890.657022098,330157.0175622266,2791894.253552791
330157.0175622266,2791894.253552791,330157.9951609436,2791898.2847634978
330157.9951609436,2791898.2847634978,330158.24690276035,2791953.6717324974
330015.97045907634,2791968.8070648233,329999.8669671803,2791969.46354128
330019.46230186976,2791954.8048832268,330018.50997267035,2791956.799812732
330018.50997267035,2791956.799812732,330015.97045907634,2791968.8070648233
327906.5095851411,2792184.4274656996,327891.0614499845,2792193.818806006
327906.5095851411,2792184.4274656996,327922.0469286653,2792175.7107777777
327906.5095851411,2792184.4274656996,327867.1476916799,2792111.9784243437
327867.1476916799,2792111.9784243437,327851.1141851968,2792121.299704233
327891.0614499845,2792193.818806006,327851.1141851968,2792121.299704233
327827.38479620893,2791840.127721206,327789.8395041422,2791863.825225965
327854.6296458456,2791826.5316808126,327848.2189363877,2791828.7402283745
327848.2189363877,2791828.7402283745,327844.0803295533,2791830.54322011
327844.0803295533,2791830.54322011,327827.38479620893,2791840.127721206
327823.70230219176,2791833.4279705156,327825.3198264374,2791834.637068438
327825.3198264374,2791834.637068438,327826.52921797236,2791836.239094083
327826.52921797236,2791836.239094083,327827.2383951726,2791838.1244371883
327827.2383951726,2791838.1244371883,327827.38479620893,2791840.127721206
327752.35211931996,2791633.1564676394,327752.9740704504,2791629.7697144207
327752.9740704504,2791629.7697144207,327755.6068871313,2791619.699398493
327852.3203041534,2791810.542041569,327847.0071069944,2791808.72633709
327847.0071069944,2791808.72633709,327832.34172728495,2791781.4612149573
327832.34172728495,2791781.4612149573,327833.9575012559,2791773.8188898833
327752.35211931996,2791633.1564676394,327758.86551169824,2791635.8431199137
327758.86551169824,2791635.8431199137,327835.46837238193,2791766.6431821557
327835.46837238193,2791766.6431821557,327833.9575012559,2791773.8188898833
327752.35211931996,2791633.1564676394,327752.44619039714,2791636.5894996547
327752.44619039714,2791636.5894996547,327753.2646665461,2791639.935765863
327753.2646665461,2791639.935765863,327754.75505848567,2791643.029761947
327754.75505848567,2791643.029761947,327762.3024687027,2791657.2910103966
327762.3024687027,2791657.2910103966,327818.02362835326,2791760.9050503806
327818.02362835326,2791760.9050503806,327820.4230502766,2791764.9623655574
327820.4230502766,2791764.9623655574,327823.5710344866,2791768.456250512
327823.5710344866,2791768.456250512,327827.36528294114,2791771.266147368
327827.36528294114,2791771.266147368,327833.9575012559,2791773.8188898833
327852.3203041534,2791810.542041569,327850.16747011256,2791814.77912369
327850.16747011256,2791814.77912369,327846.05837420747,2791819.694700885
327846.05837420747,2791819.694700885,327840.67162191763,2791823.1863714764
327840.67162191763,2791823.1863714764,327823.70230219176,2791833.4279705156
327785.22392037103,2791856.6499185916,327804.2031253171,2791845.1973317205
327804.2031253171,2791845.1973317205,327823.70230219176,2791833.4279705156
330134.1427814345,2792037.8016958674,330135.4742002684,2792025.067407185
330135.4742002684,2792025.067407185,330135.54457256186,2792023.4491317403
330135.54457256186,2792023.4491317403,330135.0717560817,2792021.904142535
330135.0717560817,2792021.904142535,330134.12821856467,2792020.586622394
330134.12821856467,2792020.586622394,330132.80657685,2792019.6505012717
330125.9955825871,2792018.8829870583,330131.07758067595,2792019.173692634
330131.07758067595,2792019.173692634,330132.80657685,2792019.6505012717
330186.46404905594,2792014.213542761,330142.1052208259,2792010.693520734
330142.1052208259,2792010.693520734,330140.0486310235,2792010.608553629
330140.0486310235,2792010.608553629,330138.0605517208,2792011.1652525356
330138.0605517208,2792011.1652525356,330136.35199172795,2792012.316656792
330136.35199172795,2792012.316656792,330135.09268849867,2792013.938777465
330135.09268849867,2792013.938777465,330132.80657685,2792019.6505012717
330105.9290691674,2792053.798045318,330107.1216625816,2792035.6261816854
330101.8811922107,2792066.854472136,330103.56812610175,2792064.7838577284
330103.56812610175,2792064.7838577284,330104.6770611891,2792062.4213931607
330104.6770611891,2792062.4213931607,330105.0731355653,2792059.4585865242
330105.0731355653,2792059.4585865242,330105.9290691674,2792053.798045318
330119.9783636212,2792051.6497848253,330115.5649079246,2792051.638720414
330115.5649079246,2792051.638720414,330113.07692893344,2792051.7031876734
330113.07692893344,2792051.7031876734,330110.60291783104,2792052.077664884
330110.60291783104,2792052.077664884,330108.21367423795,2792052.7834192854
330108.21367423795,2792052.7834192854,330105.9290691674,2792053.798045318
330101.6937126941,2791977.2798735118,330077.9025908145,2791977.168685366
330093.8693759744,2791996.122130954,330094.8016733176,2791990.925907991
330094.8016733176,2791990.925907991,330096.4434993183,2791986.0641962304
330096.4434993183,2791986.0641962304,330098.7540002223,2791981.493196744
330098.7540002223,2791981.493196744,330101.6937126941,2791977.2798735118
330093.8693759744,2791996.122130954,330084.5298781209,2791996.206156142
330218.63770164485,2792003.828563379,330214.5089592439,2792004.0243762
330214.5089592439,2792004.0243762,330213.8395934724,2792000.4656504737
330213.8395934724,2792000.4656504737,330212.40831632586,2791997.2155904085
330212.40831632586,2791997.2155904085,330210.5364001355,2791994.1815412617
330210.5364001355,2791994.1815412617,330208.25517996645,2791991.451734246
330208.25517996645,2791991.451734246,330205.61530624033,2791989.04769012
330205.61530624033,2791989.04769012,330202.66812434216,2791987.0463110353
330202.66812434216,2791987.0463110353,330199.4642849371,2791985.469117735
330199.4642849371,2791985.469117735,330196.074726818,2791984.3484543995
330196.074726818,2791984.3484543995,330192.56017537497,2791983.705715281
330192.56017537497,2791983.705715281,330188.98135607,2791983.5622945833
330188.98135607,2791983.5622945833,330160.3922796174,2791983.3117624274
330160.3922796174,2791983.3117624274,330158.03775940335,2791983.5739501296
330158.03775940335,2791983.5739501296,330155.88007664564,2791984.265710931
330155.88007664564,2791984.265710931,330153.9379904682,2791985.2760290504
330153.9379904682,2791985.2760290504,330151.8512468713,2791986.0001342962
330151.8512468713,2791986.0001342962,330149.69008938404,2791986.414989069
330149.69008938404,2791986.414989069,330137.6747950263,2791986.8538232883
330137.6747950263,2791986.8538232883,330135.44512726023,2791986.627014672
330135.44512726023,2791986.627014672,330133.28153216926,2791986.0448801867
330133.28153216926,2791986.0448801867,330131.2343822344,2791985.106787512
330131.2343822344,2791985.106787512,330128.4595024425,2791983.98950327
330128.4595024425,2791983.98950327,330125.5492791691,2791983.328117619
330125.5492791691,2791983.328117619,330122.564437924,2791983.1440244527
330122.564437924,2791983.1440244527,330106.41385518655,2791983.258142806
330106.41385518655,2791983.258142806,330104.04460933164,2791983.952567977
330104.04460933164,2791983.952567977,330101.9242441328,2791985.2088485914
330101.9242441328,2791985.2088485914,330100.1827552691,2791986.947806331
330100.1827552691,2791986.947806331,330098.94999918586,2791989.0791865396
330098.94999918586,2791989.0791865396,330098.28447611246,2791991.447162211
330098.28447611246,2791991.447162211,330097.7280563598,2791996.0847643553
330097.7280563598,2791996.0847643553,330093.8693759744,2791996.122130954
330094.1499574868,2792013.6551304236,330093.82102459925,2792004.3094024304
330093.82102459925,2792004.3094024304,330093.63554373523,2791999.969143212
330093.63554373523,2791999.969143212,330093.8693759744,2791996.122130954
330101.8811922107,2792066.854472136,330119.6201042466,2792066.4545298587
330093.0364588637,2792069.424840322,330095.2026081005,2792069.408721886
330095.2026081005,2792069.408721886,330097.26537047164,2792069.1834192257
330097.26537047164,2792069.1834192257,330099.7327033069,2792068.2772776866
330099.7327033069,2792068.2772776866,330101.8811922107,2792066.854472136
330077.9025908145,2791977.168685366,330036.62513034465,2791977.5208551073
330084.5298781209,2791996.206156142,330083.7071185828,2791990.8657974713
330083.7071185828,2791990.8657974713,330082.31706392125,2791986.086463132
330082.31706392125,2791986.086463132,330080.3752733568,2791981.502382884
330080.3752733568,2791981.502382884,330077.9025908145,2791977.168685366
329986.2706964541,2791989.2313858257,329987.31744616735,2791987.534374287
329987.31744616735,2791987.534374287,329989.7234231796,2791985.75381928
329989.7234231796,2791985.75381928,329992.62619705976,2791985.0194372465
329992.62619705976,2791985.0194372465,330021.6920582458,2791984.720803269
330021.6920582458,2791984.720803269,330025.270105517,2791984.0001029326
330025.270105517,2791984.0001029326,330028.6590211445,2791982.661409092
330028.6590211445,2791982.661409092,330031.7586166578,2791980.7502920767
330031.7586166578,2791980.7502920767,330036.62513034465,2791977.5208551073
329984.8072177668,2792015.504717888,329985.0982373029,2792005.78562366
329985.0982373029,2792005.78562366,329998.92284092744,2792005.80027967
329986.2706964541,2791989.2313858257,329985.7674707606,2791990.0796385035
329985.7674707606,2791990.0796385035,329985.1801420953,2791993.055930764
329985.1801420953,2791993.055930764,329985.1410122762,2792004.3781756354
329985.1410122762,2792004.3781756354,329985.0982373029,2792005.78562366
329998.92284092744,2792005.80027967,329999.92309700174,2792020.4550340422
330065.7989984582,2792016.3153350055,330065.3023296916,2792013.67392201
330065.3023296916,2792013.67392201,330063.703227425,2792010.7029334195
330063.703227425,2792010.7029334195,330061.25557983224,2792008.3629702237
330061.25557983224,2792008.3629702237,330058.1944387662,2792006.916953971
330058.1944387662,2792006.916953971,330054.8237091446,2792006.4940051143
330054.8237091446,2792006.4940051143,330048.5280315522,2792005.841916221
330048.5280315522,2792005.841916221,329998.92284092744,2792005.80027967
330004.7343411968,2792093.841976491,330002.55353011884,2792059.804409304
329986.9655716671,2792101.4874837175,329989.2058276597,2792100.1521304618
329989.2058276597,2792100.1521304618,329991.28183158487,2792098.5751242745
329991.28183158487,2792098.5751242745,329993.70008897514,2792096.9716627095
329993.70008897514,2792096.9716627095,329996.91436767764,2792095.3692795946
329996.91436767764,2792095.3692795946,330000.44972112915,2792094.4607801996
330000.44972112915,2792094.4607801996,330004.7343411968,2792093.841976491
329994.657923013,2792060.12515639,330002.55353011884,2792059.804409304
330002.55353011884,2792059.804409304,329999.92309700174,2792020.4550340422
329941.144888912,2792004.875577178,329947.42223311344,2792104.2996464334
330071.8394249782,2792068.860139474,330059.590201641,2792092.388607315
330065.7989984582,2792016.3153350055,330066.8560677321,2792059.572856017
330066.8560677321,2792059.572856017,330066.9114056757,2792062.374903413
330066.9114056757,2792062.374903413,330067.83133995766,2792065.0220795115
330067.83133995766,2792065.0220795115,330069.5320753789,2792067.2606419227
330069.5320753789,2792067.2606419227,330071.8394249782,2792068.860139474
330085.89268891537,2792069.436988116,330077.4834301388,2792069.77521456
330077.4834301388,2792069.77521456,330074.53008159087,2792069.6904400825
330074.53008159087,2792069.6904400825,330071.8394249782,2792068.860139474
330085.89268891537,2792069.436988116,330093.0364588637,2792069.424840322
330081.5213641173,2792018.2116657863,330079.85443695274,2792020.2709534103
330079.85443695274,2792020.2709534103,330078.50162783667,2792022.4703115798
330078.50162783667,2792022.4703115798,330077.5387430615,2792025.2297535576
330077.5387430615,2792025.2297535576,330076.90012875607,2792028.937834736
330076.90012875607,2792028.937834736,330078.80586306035,2792060.342282261
330078.80586306035,2792060.342282261,330079.2074856381,2792063.4390883506
330079.2074856381,2792063.4390883506,330080.6528196262,2792066.2015264397
330080.6528196262,2792066.2015264397,330082.9864361496,2792068.288129402
330082.9864361496,2792068.288129402,330085.89268891537,2792069.436988116
327931.9098664042,2791662.8220036323,327930.02256170614,2791670.5120756933
